FIPS_Code,State,Area_Name,Year,Employed_2000,Unemployed_2000,Unemployment_rate_2000,Employed_2001,Unemployed_2001,Unemployment_rate_2001,Employed_2002,Unemployed_2002,Unemployment_rate_2002,Employed_2003,Unemployed_2003,Unemployment_rate_2003,Employed_2004,Unemployed_2004,Unemployment_rate_2004,Employed_2005,Unemployed_2005,Unemployment_rate_2005,Employed_2006,Unemployed_2006,Unemployment_rate_2006,Employed_2007,Unemployed_2007,Unemployment_rate_2007,Employed_2008,Unemployed_2008,Unemployment_rate_2008,Employed_2009,Unemployed_2009,Unemployment_rate_2009,Employed_2010,Unemployed_2010,Unemployment_rate_2010,Employed_2011,Unemployed_2011,Unemployment_rate_2011,Employed_2012,Unemployed_2012,Unemployment_rate_2012,Employed_2013,Unemployed_2013,Unemployment_rate_2013,Employed_2014,Unemployed_2014,Unemployment_rate_2014,Employed_2015,Unemployed_2015,Unemployment_rate_2015,Employed_2016,Unemployed_2016,Unemployment_rate_2016,Employed_2017,Unemployed_2017,Unemployment_rate_2017,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Employed_2019,Unemployed_2019,Unemployment_rate_2019,Employed_2020,Unemployed_2020,Unemployment_rate_2020,Employed_2021,Unemployed_2021,Unemployment_rate_2021,Employed_2022,Unemployed_2022,Unemployment_rate_2022,Median_Household_Income_2021,Med_HH_Income_Percent_of_State_Total_2021
36001,NY,"Albany County, NY",2005,"149,260","5,129",3.3,"149,607","5,183",3.3,"151,424","6,264",4.0,"150,958","6,774",4.3,"151,559","6,704",4.2,"152,920","6,238",3.9,"153,401","6,125",3.8,"152,391","6,033",3.8,"151,681","7,649",4.8,"148,024","10,945",6.9,"150,137","11,489",7.1,"147,443","11,063",7.0,"148,855","11,546",7.2,"150,583","9,991",6.2,"149,307","7,742",4.9,"151,269","6,928",4.4,"151,974","6,552",4.1,"154,316","6,777",4.2,"155,092","5,917",3.7,"155,650","5,607",3.5,"148,962","11,034",6.9,"151,431","7,015",4.4,"154,764","4,830",3.0,"74,512",100.4
36001,NY,"Albany County, NY",2006,"149,260","5,129",3.3,"149,607","5,183",3.3,"151,424","6,264",4.0,"150,958","6,774",4.3,"151,559","6,704",4.2,"152,920","6,238",3.9,"153,401","6,125",3.8,"152,391","6,033",3.8,"151,681","7,649",4.8,"148,024","10,945",6.9,"150,137","11,489",7.1,"147,443","11,063",7.0,"148,855","11,546",7.2,"150,583","9,991",6.2,"149,307","7,742",4.9,"151,269","6,928",4.4,"151,974","6,552",4.1,"154,316","6,777",4.2,"155,092","5,917",3.7,"155,650","5,607",3.5,"148,962","11,034",6.9,"151,431","7,015",4.4,"154,764","4,830",3.0,"74,512",100.4
36001,NY,"Albany County, NY",2007,"149,260","5,129",3.3,"149,607","5,183",3.3,"151,424","6,264",4.0,"150,958","6,774",4.3,"151,559","6,704",4.2,"152,920","6,238",3.9,"153,401","6,125",3.8,"152,391","6,033",3.8,"151,681","7,649",4.8,"148,024","10,945",6.9,"150,137","11,489",7.1,"147,443","11,063",7.0,"148,855","11,546",7.2,"150,583","9,991",6.2,"149,307","7,742",4.9,"151,269","6,928",4.4,"151,974","6,552",4.1,"154,316","6,777",4.2,"155,092","5,917",3.7,"155,650","5,607",3.5,"148,962","11,034",6.9,"151,431","7,015",4.4,"154,764","4,830",3.0,"74,512",100.4
36001,NY,"Albany County, NY",2008,"149,260","5,129",3.3,"149,607","5,183",3.3,"151,424","6,264",4.0,"150,958","6,774",4.3,"151,559","6,704",4.2,"152,920","6,238",3.9,"153,401","6,125",3.8,"152,391","6,033",3.8,"151,681","7,649",4.8,"148,024","10,945",6.9,"150,137","11,489",7.1,"147,443","11,063",7.0,"148,855","11,546",7.2,"150,583","9,991",6.2,"149,307","7,742",4.9,"151,269","6,928",4.4,"151,974","6,552",4.1,"154,316","6,777",4.2,"155,092","5,917",3.7,"155,650","5,607",3.5,"148,962","11,034",6.9,"151,431","7,015",4.4,"154,764","4,830",3.0,"74,512",100.4
36001,NY,"Albany County, NY",2009,"149,260","5,129",3.3,"149,607","5,183",3.3,"151,424","6,264",4.0,"150,958","6,774",4.3,"151,559","6,704",4.2,"152,920","6,238",3.9,"153,401","6,125",3.8,"152,391","6,033",3.8,"151,681","7,649",4.8,"148,024","10,945",6.9,"150,137","11,489",7.1,"147,443","11,063",7.0,"148,855","11,546",7.2,"150,583","9,991",6.2,"149,307","7,742",4.9,"151,269","6,928",4.4,"151,974","6,552",4.1,"154,316","6,777",4.2,"155,092","5,917",3.7,"155,650","5,607",3.5,"148,962","11,034",6.9,"151,431","7,015",4.4,"154,764","4,830",3.0,"74,512",100.4
36001,NY,"Albany County, NY",2010,"149,260","5,129",3.3,"149,607","5,183",3.3,"151,424","6,264",4.0,"150,958","6,774",4.3,"151,559","6,704",4.2,"152,920","6,238",3.9,"153,401","6,125",3.8,"152,391","6,033",3.8,"151,681","7,649",4.8,"148,024","10,945",6.9,"150,137","11,489",7.1,"147,443","11,063",7.0,"148,855","11,546",7.2,"150,583","9,991",6.2,"149,307","7,742",4.9,"151,269","6,928",4.4,"151,974","6,552",4.1,"154,316","6,777",4.2,"155,092","5,917",3.7,"155,650","5,607",3.5,"148,962","11,034",6.9,"151,431","7,015",4.4,"154,764","4,830",3.0,"74,512",100.4
36001,NY,"Albany County, NY",2011,"149,260","5,129",3.3,"149,607","5,183",3.3,"151,424","6,264",4.0,"150,958","6,774",4.3,"151,559","6,704",4.2,"152,920","6,238",3.9,"153,401","6,125",3.8,"152,391","6,033",3.8,"151,681","7,649",4.8,"148,024","10,945",6.9,"150,137","11,489",7.1,"147,443","11,063",7.0,"148,855","11,546",7.2,"150,583","9,991",6.2,"149,307","7,742",4.9,"151,269","6,928",4.4,"151,974","6,552",4.1,"154,316","6,777",4.2,"155,092","5,917",3.7,"155,650","5,607",3.5,"148,962","11,034",6.9,"151,431","7,015",4.4,"154,764","4,830",3.0,"74,512",100.4
36001,NY,"Albany County, NY",2012,"149,260","5,129",3.3,"149,607","5,183",3.3,"151,424","6,264",4.0,"150,958","6,774",4.3,"151,559","6,704",4.2,"152,920","6,238",3.9,"153,401","6,125",3.8,"152,391","6,033",3.8,"151,681","7,649",4.8,"148,024","10,945",6.9,"150,137","11,489",7.1,"147,443","11,063",7.0,"148,855","11,546",7.2,"150,583","9,991",6.2,"149,307","7,742",4.9,"151,269","6,928",4.4,"151,974","6,552",4.1,"154,316","6,777",4.2,"155,092","5,917",3.7,"155,650","5,607",3.5,"148,962","11,034",6.9,"151,431","7,015",4.4,"154,764","4,830",3.0,"74,512",100.4
36001,NY,"Albany County, NY",2013,"149,260","5,129",3.3,"149,607","5,183",3.3,"151,424","6,264",4.0,"150,958","6,774",4.3,"151,559","6,704",4.2,"152,920","6,238",3.9,"153,401","6,125",3.8,"152,391","6,033",3.8,"151,681","7,649",4.8,"148,024","10,945",6.9,"150,137","11,489",7.1,"147,443","11,063",7.0,"148,855","11,546",7.2,"150,583","9,991",6.2,"149,307","7,742",4.9,"151,269","6,928",4.4,"151,974","6,552",4.1,"154,316","6,777",4.2,"155,092","5,917",3.7,"155,650","5,607",3.5,"148,962","11,034",6.9,"151,431","7,015",4.4,"154,764","4,830",3.0,"74,512",100.4
36001,NY,"Albany County, NY",2014,"149,260","5,129",3.3,"149,607","5,183",3.3,"151,424","6,264",4.0,"150,958","6,774",4.3,"151,559","6,704",4.2,"152,920","6,238",3.9,"153,401","6,125",3.8,"152,391","6,033",3.8,"151,681","7,649",4.8,"148,024","10,945",6.9,"150,137","11,489",7.1,"147,443","11,063",7.0,"148,855","11,546",7.2,"150,583","9,991",6.2,"149,307","7,742",4.9,"151,269","6,928",4.4,"151,974","6,552",4.1,"154,316","6,777",4.2,"155,092","5,917",3.7,"155,650","5,607",3.5,"148,962","11,034",6.9,"151,431","7,015",4.4,"154,764","4,830",3.0,"74,512",100.4
36001,NY,"Albany County, NY",2015,"149,260","5,129",3.3,"149,607","5,183",3.3,"151,424","6,264",4.0,"150,958","6,774",4.3,"151,559","6,704",4.2,"152,920","6,238",3.9,"153,401","6,125",3.8,"152,391","6,033",3.8,"151,681","7,649",4.8,"148,024","10,945",6.9,"150,137","11,489",7.1,"147,443","11,063",7.0,"148,855","11,546",7.2,"150,583","9,991",6.2,"149,307","7,742",4.9,"151,269","6,928",4.4,"151,974","6,552",4.1,"154,316","6,777",4.2,"155,092","5,917",3.7,"155,650","5,607",3.5,"148,962","11,034",6.9,"151,431","7,015",4.4,"154,764","4,830",3.0,"74,512",100.4
36001,NY,"Albany County, NY",2016,"149,260","5,129",3.3,"149,607","5,183",3.3,"151,424","6,264",4.0,"150,958","6,774",4.3,"151,559","6,704",4.2,"152,920","6,238",3.9,"153,401","6,125",3.8,"152,391","6,033",3.8,"151,681","7,649",4.8,"148,024","10,945",6.9,"150,137","11,489",7.1,"147,443","11,063",7.0,"148,855","11,546",7.2,"150,583","9,991",6.2,"149,307","7,742",4.9,"151,269","6,928",4.4,"151,974","6,552",4.1,"154,316","6,777",4.2,"155,092","5,917",3.7,"155,650","5,607",3.5,"148,962","11,034",6.9,"151,431","7,015",4.4,"154,764","4,830",3.0,"74,512",100.4
36001,NY,"Albany County, NY",2017,"149,260","5,129",3.3,"149,607","5,183",3.3,"151,424","6,264",4.0,"150,958","6,774",4.3,"151,559","6,704",4.2,"152,920","6,238",3.9,"153,401","6,125",3.8,"152,391","6,033",3.8,"151,681","7,649",4.8,"148,024","10,945",6.9,"150,137","11,489",7.1,"147,443","11,063",7.0,"148,855","11,546",7.2,"150,583","9,991",6.2,"149,307","7,742",4.9,"151,269","6,928",4.4,"151,974","6,552",4.1,"154,316","6,777",4.2,"155,092","5,917",3.7,"155,650","5,607",3.5,"148,962","11,034",6.9,"151,431","7,015",4.4,"154,764","4,830",3.0,"74,512",100.4
36001,NY,"Albany County, NY",2018,"149,260","5,129",3.3,"149,607","5,183",3.3,"151,424","6,264",4.0,"150,958","6,774",4.3,"151,559","6,704",4.2,"152,920","6,238",3.9,"153,401","6,125",3.8,"152,391","6,033",3.8,"151,681","7,649",4.8,"148,024","10,945",6.9,"150,137","11,489",7.1,"147,443","11,063",7.0,"148,855","11,546",7.2,"150,583","9,991",6.2,"149,307","7,742",4.9,"151,269","6,928",4.4,"151,974","6,552",4.1,"154,316","6,777",4.2,"155,092","5,917",3.7,"155,650","5,607",3.5,"148,962","11,034",6.9,"151,431","7,015",4.4,"154,764","4,830",3.0,"74,512",100.4
36001,NY,"Albany County, NY",2019,"149,260","5,129",3.3,"149,607","5,183",3.3,"151,424","6,264",4.0,"150,958","6,774",4.3,"151,559","6,704",4.2,"152,920","6,238",3.9,"153,401","6,125",3.8,"152,391","6,033",3.8,"151,681","7,649",4.8,"148,024","10,945",6.9,"150,137","11,489",7.1,"147,443","11,063",7.0,"148,855","11,546",7.2,"150,583","9,991",6.2,"149,307","7,742",4.9,"151,269","6,928",4.4,"151,974","6,552",4.1,"154,316","6,777",4.2,"155,092","5,917",3.7,"155,650","5,607",3.5,"148,962","11,034",6.9,"151,431","7,015",4.4,"154,764","4,830",3.0,"74,512",100.4
36001,NY,"Albany County, NY",2020,"149,260","5,129",3.3,"149,607","5,183",3.3,"151,424","6,264",4.0,"150,958","6,774",4.3,"151,559","6,704",4.2,"152,920","6,238",3.9,"153,401","6,125",3.8,"152,391","6,033",3.8,"151,681","7,649",4.8,"148,024","10,945",6.9,"150,137","11,489",7.1,"147,443","11,063",7.0,"148,855","11,546",7.2,"150,583","9,991",6.2,"149,307","7,742",4.9,"151,269","6,928",4.4,"151,974","6,552",4.1,"154,316","6,777",4.2,"155,092","5,917",3.7,"155,650","5,607",3.5,"148,962","11,034",6.9,"151,431","7,015",4.4,"154,764","4,830",3.0,"74,512",100.4
36001,NY,"Albany County, NY",2021,"149,260","5,129",3.3,"149,607","5,183",3.3,"151,424","6,264",4.0,"150,958","6,774",4.3,"151,559","6,704",4.2,"152,920","6,238",3.9,"153,401","6,125",3.8,"152,391","6,033",3.8,"151,681","7,649",4.8,"148,024","10,945",6.9,"150,137","11,489",7.1,"147,443","11,063",7.0,"148,855","11,546",7.2,"150,583","9,991",6.2,"149,307","7,742",4.9,"151,269","6,928",4.4,"151,974","6,552",4.1,"154,316","6,777",4.2,"155,092","5,917",3.7,"155,650","5,607",3.5,"148,962","11,034",6.9,"151,431","7,015",4.4,"154,764","4,830",3.0,"74,512",100.4
36001,NY,"Albany County, NY",2022,"149,260","5,129",3.3,"149,607","5,183",3.3,"151,424","6,264",4.0,"150,958","6,774",4.3,"151,559","6,704",4.2,"152,920","6,238",3.9,"153,401","6,125",3.8,"152,391","6,033",3.8,"151,681","7,649",4.8,"148,024","10,945",6.9,"150,137","11,489",7.1,"147,443","11,063",7.0,"148,855","11,546",7.2,"150,583","9,991",6.2,"149,307","7,742",4.9,"151,269","6,928",4.4,"151,974","6,552",4.1,"154,316","6,777",4.2,"155,092","5,917",3.7,"155,650","5,607",3.5,"148,962","11,034",6.9,"151,431","7,015",4.4,"154,764","4,830",3.0,"74,512",100.4
36003,NY,"Allegany County, NY",2000,"21,608","1,103",4.9,"21,913","1,093",4.8,"22,175","1,278",5.4,"21,846","1,544",6.6,"22,000","1,524",6.5,"22,147","1,373",5.8,"22,308","1,222",5.2,"22,102","1,253",5.4,"22,419","1,514",6.3,"21,794","2,117",8.9,"22,004","2,266",9.3,"21,561","2,131",9.0,"21,638","2,020",8.5,"21,945","1,828",7.7,"21,833","1,459",6.3,"18,979","1,330",6.5,"18,781","1,289",6.4,"18,740","1,320",6.6,"18,802","1,106",5.6,"18,685","1,035",5.2,"17,990","1,508",7.7,"18,277",969,5.0,"18,337",771,4.0,"55,320",74.5
36003,NY,"Allegany County, NY",2001,"21,608","1,103",4.9,"21,913","1,093",4.8,"22,175","1,278",5.4,"21,846","1,544",6.6,"22,000","1,524",6.5,"22,147","1,373",5.8,"22,308","1,222",5.2,"22,102","1,253",5.4,"22,419","1,514",6.3,"21,794","2,117",8.9,"22,004","2,266",9.3,"21,561","2,131",9.0,"21,638","2,020",8.5,"21,945","1,828",7.7,"21,833","1,459",6.3,"18,979","1,330",6.5,"18,781","1,289",6.4,"18,740","1,320",6.6,"18,802","1,106",5.6,"18,685","1,035",5.2,"17,990","1,508",7.7,"18,277",969,5.0,"18,337",771,4.0,"55,320",74.5
36003,NY,"Allegany County, NY",2002,"21,608","1,103",4.9,"21,913","1,093",4.8,"22,175","1,278",5.4,"21,846","1,544",6.6,"22,000","1,524",6.5,"22,147","1,373",5.8,"22,308","1,222",5.2,"22,102","1,253",5.4,"22,419","1,514",6.3,"21,794","2,117",8.9,"22,004","2,266",9.3,"21,561","2,131",9.0,"21,638","2,020",8.5,"21,945","1,828",7.7,"21,833","1,459",6.3,"18,979","1,330",6.5,"18,781","1,289",6.4,"18,740","1,320",6.6,"18,802","1,106",5.6,"18,685","1,035",5.2,"17,990","1,508",7.7,"18,277",969,5.0,"18,337",771,4.0,"55,320",74.5
36003,NY,"Allegany County, NY",2003,"21,608","1,103",4.9,"21,913","1,093",4.8,"22,175","1,278",5.4,"21,846","1,544",6.6,"22,000","1,524",6.5,"22,147","1,373",5.8,"22,308","1,222",5.2,"22,102","1,253",5.4,"22,419","1,514",6.3,"21,794","2,117",8.9,"22,004","2,266",9.3,"21,561","2,131",9.0,"21,638","2,020",8.5,"21,945","1,828",7.7,"21,833","1,459",6.3,"18,979","1,330",6.5,"18,781","1,289",6.4,"18,740","1,320",6.6,"18,802","1,106",5.6,"18,685","1,035",5.2,"17,990","1,508",7.7,"18,277",969,5.0,"18,337",771,4.0,"55,320",74.5
36003,NY,"Allegany County, NY",2004,"21,608","1,103",4.9,"21,913","1,093",4.8,"22,175","1,278",5.4,"21,846","1,544",6.6,"22,000","1,524",6.5,"22,147","1,373",5.8,"22,308","1,222",5.2,"22,102","1,253",5.4,"22,419","1,514",6.3,"21,794","2,117",8.9,"22,004","2,266",9.3,"21,561","2,131",9.0,"21,638","2,020",8.5,"21,945","1,828",7.7,"21,833","1,459",6.3,"18,979","1,330",6.5,"18,781","1,289",6.4,"18,740","1,320",6.6,"18,802","1,106",5.6,"18,685","1,035",5.2,"17,990","1,508",7.7,"18,277",969,5.0,"18,337",771,4.0,"55,320",74.5
36003,NY,"Allegany County, NY",2005,"21,608","1,103",4.9,"21,913","1,093",4.8,"22,175","1,278",5.4,"21,846","1,544",6.6,"22,000","1,524",6.5,"22,147","1,373",5.8,"22,308","1,222",5.2,"22,102","1,253",5.4,"22,419","1,514",6.3,"21,794","2,117",8.9,"22,004","2,266",9.3,"21,561","2,131",9.0,"21,638","2,020",8.5,"21,945","1,828",7.7,"21,833","1,459",6.3,"18,979","1,330",6.5,"18,781","1,289",6.4,"18,740","1,320",6.6,"18,802","1,106",5.6,"18,685","1,035",5.2,"17,990","1,508",7.7,"18,277",969,5.0,"18,337",771,4.0,"55,320",74.5
36003,NY,"Allegany County, NY",2006,"21,608","1,103",4.9,"21,913","1,093",4.8,"22,175","1,278",5.4,"21,846","1,544",6.6,"22,000","1,524",6.5,"22,147","1,373",5.8,"22,308","1,222",5.2,"22,102","1,253",5.4,"22,419","1,514",6.3,"21,794","2,117",8.9,"22,004","2,266",9.3,"21,561","2,131",9.0,"21,638","2,020",8.5,"21,945","1,828",7.7,"21,833","1,459",6.3,"18,979","1,330",6.5,"18,781","1,289",6.4,"18,740","1,320",6.6,"18,802","1,106",5.6,"18,685","1,035",5.2,"17,990","1,508",7.7,"18,277",969,5.0,"18,337",771,4.0,"55,320",74.5
36003,NY,"Allegany County, NY",2007,"21,608","1,103",4.9,"21,913","1,093",4.8,"22,175","1,278",5.4,"21,846","1,544",6.6,"22,000","1,524",6.5,"22,147","1,373",5.8,"22,308","1,222",5.2,"22,102","1,253",5.4,"22,419","1,514",6.3,"21,794","2,117",8.9,"22,004","2,266",9.3,"21,561","2,131",9.0,"21,638","2,020",8.5,"21,945","1,828",7.7,"21,833","1,459",6.3,"18,979","1,330",6.5,"18,781","1,289",6.4,"18,740","1,320",6.6,"18,802","1,106",5.6,"18,685","1,035",5.2,"17,990","1,508",7.7,"18,277",969,5.0,"18,337",771,4.0,"55,320",74.5
36003,NY,"Allegany County, NY",2008,"21,608","1,103",4.9,"21,913","1,093",4.8,"22,175","1,278",5.4,"21,846","1,544",6.6,"22,000","1,524",6.5,"22,147","1,373",5.8,"22,308","1,222",5.2,"22,102","1,253",5.4,"22,419","1,514",6.3,"21,794","2,117",8.9,"22,004","2,266",9.3,"21,561","2,131",9.0,"21,638","2,020",8.5,"21,945","1,828",7.7,"21,833","1,459",6.3,"18,979","1,330",6.5,"18,781","1,289",6.4,"18,740","1,320",6.6,"18,802","1,106",5.6,"18,685","1,035",5.2,"17,990","1,508",7.7,"18,277",969,5.0,"18,337",771,4.0,"55,320",74.5
36003,NY,"Allegany County, NY",2009,"21,608","1,103",4.9,"21,913","1,093",4.8,"22,175","1,278",5.4,"21,846","1,544",6.6,"22,000","1,524",6.5,"22,147","1,373",5.8,"22,308","1,222",5.2,"22,102","1,253",5.4,"22,419","1,514",6.3,"21,794","2,117",8.9,"22,004","2,266",9.3,"21,561","2,131",9.0,"21,638","2,020",8.5,"21,945","1,828",7.7,"21,833","1,459",6.3,"18,979","1,330",6.5,"18,781","1,289",6.4,"18,740","1,320",6.6,"18,802","1,106",5.6,"18,685","1,035",5.2,"17,990","1,508",7.7,"18,277",969,5.0,"18,337",771,4.0,"55,320",74.5
36003,NY,"Allegany County, NY",2010,"21,608","1,103",4.9,"21,913","1,093",4.8,"22,175","1,278",5.4,"21,846","1,544",6.6,"22,000","1,524",6.5,"22,147","1,373",5.8,"22,308","1,222",5.2,"22,102","1,253",5.4,"22,419","1,514",6.3,"21,794","2,117",8.9,"22,004","2,266",9.3,"21,561","2,131",9.0,"21,638","2,020",8.5,"21,945","1,828",7.7,"21,833","1,459",6.3,"18,979","1,330",6.5,"18,781","1,289",6.4,"18,740","1,320",6.6,"18,802","1,106",5.6,"18,685","1,035",5.2,"17,990","1,508",7.7,"18,277",969,5.0,"18,337",771,4.0,"55,320",74.5
36003,NY,"Allegany County, NY",2011,"21,608","1,103",4.9,"21,913","1,093",4.8,"22,175","1,278",5.4,"21,846","1,544",6.6,"22,000","1,524",6.5,"22,147","1,373",5.8,"22,308","1,222",5.2,"22,102","1,253",5.4,"22,419","1,514",6.3,"21,794","2,117",8.9,"22,004","2,266",9.3,"21,561","2,131",9.0,"21,638","2,020",8.5,"21,945","1,828",7.7,"21,833","1,459",6.3,"18,979","1,330",6.5,"18,781","1,289",6.4,"18,740","1,320",6.6,"18,802","1,106",5.6,"18,685","1,035",5.2,"17,990","1,508",7.7,"18,277",969,5.0,"18,337",771,4.0,"55,320",74.5
36003,NY,"Allegany County, NY",2012,"21,608","1,103",4.9,"21,913","1,093",4.8,"22,175","1,278",5.4,"21,846","1,544",6.6,"22,000","1,524",6.5,"22,147","1,373",5.8,"22,308","1,222",5.2,"22,102","1,253",5.4,"22,419","1,514",6.3,"21,794","2,117",8.9,"22,004","2,266",9.3,"21,561","2,131",9.0,"21,638","2,020",8.5,"21,945","1,828",7.7,"21,833","1,459",6.3,"18,979","1,330",6.5,"18,781","1,289",6.4,"18,740","1,320",6.6,"18,802","1,106",5.6,"18,685","1,035",5.2,"17,990","1,508",7.7,"18,277",969,5.0,"18,337",771,4.0,"55,320",74.5
36003,NY,"Allegany County, NY",2013,"21,608","1,103",4.9,"21,913","1,093",4.8,"22,175","1,278",5.4,"21,846","1,544",6.6,"22,000","1,524",6.5,"22,147","1,373",5.8,"22,308","1,222",5.2,"22,102","1,253",5.4,"22,419","1,514",6.3,"21,794","2,117",8.9,"22,004","2,266",9.3,"21,561","2,131",9.0,"21,638","2,020",8.5,"21,945","1,828",7.7,"21,833","1,459",6.3,"18,979","1,330",6.5,"18,781","1,289",6.4,"18,740","1,320",6.6,"18,802","1,106",5.6,"18,685","1,035",5.2,"17,990","1,508",7.7,"18,277",969,5.0,"18,337",771,4.0,"55,320",74.5
36003,NY,"Allegany County, NY",2014,"21,608","1,103",4.9,"21,913","1,093",4.8,"22,175","1,278",5.4,"21,846","1,544",6.6,"22,000","1,524",6.5,"22,147","1,373",5.8,"22,308","1,222",5.2,"22,102","1,253",5.4,"22,419","1,514",6.3,"21,794","2,117",8.9,"22,004","2,266",9.3,"21,561","2,131",9.0,"21,638","2,020",8.5,"21,945","1,828",7.7,"21,833","1,459",6.3,"18,979","1,330",6.5,"18,781","1,289",6.4,"18,740","1,320",6.6,"18,802","1,106",5.6,"18,685","1,035",5.2,"17,990","1,508",7.7,"18,277",969,5.0,"18,337",771,4.0,"55,320",74.5
36003,NY,"Allegany County, NY",2015,"21,608","1,103",4.9,"21,913","1,093",4.8,"22,175","1,278",5.4,"21,846","1,544",6.6,"22,000","1,524",6.5,"22,147","1,373",5.8,"22,308","1,222",5.2,"22,102","1,253",5.4,"22,419","1,514",6.3,"21,794","2,117",8.9,"22,004","2,266",9.3,"21,561","2,131",9.0,"21,638","2,020",8.5,"21,945","1,828",7.7,"21,833","1,459",6.3,"18,979","1,330",6.5,"18,781","1,289",6.4,"18,740","1,320",6.6,"18,802","1,106",5.6,"18,685","1,035",5.2,"17,990","1,508",7.7,"18,277",969,5.0,"18,337",771,4.0,"55,320",74.5
36003,NY,"Allegany County, NY",2016,"21,608","1,103",4.9,"21,913","1,093",4.8,"22,175","1,278",5.4,"21,846","1,544",6.6,"22,000","1,524",6.5,"22,147","1,373",5.8,"22,308","1,222",5.2,"22,102","1,253",5.4,"22,419","1,514",6.3,"21,794","2,117",8.9,"22,004","2,266",9.3,"21,561","2,131",9.0,"21,638","2,020",8.5,"21,945","1,828",7.7,"21,833","1,459",6.3,"18,979","1,330",6.5,"18,781","1,289",6.4,"18,740","1,320",6.6,"18,802","1,106",5.6,"18,685","1,035",5.2,"17,990","1,508",7.7,"18,277",969,5.0,"18,337",771,4.0,"55,320",74.5
36003,NY,"Allegany County, NY",2017,"21,608","1,103",4.9,"21,913","1,093",4.8,"22,175","1,278",5.4,"21,846","1,544",6.6,"22,000","1,524",6.5,"22,147","1,373",5.8,"22,308","1,222",5.2,"22,102","1,253",5.4,"22,419","1,514",6.3,"21,794","2,117",8.9,"22,004","2,266",9.3,"21,561","2,131",9.0,"21,638","2,020",8.5,"21,945","1,828",7.7,"21,833","1,459",6.3,"18,979","1,330",6.5,"18,781","1,289",6.4,"18,740","1,320",6.6,"18,802","1,106",5.6,"18,685","1,035",5.2,"17,990","1,508",7.7,"18,277",969,5.0,"18,337",771,4.0,"55,320",74.5
36003,NY,"Allegany County, NY",2018,"21,608","1,103",4.9,"21,913","1,093",4.8,"22,175","1,278",5.4,"21,846","1,544",6.6,"22,000","1,524",6.5,"22,147","1,373",5.8,"22,308","1,222",5.2,"22,102","1,253",5.4,"22,419","1,514",6.3,"21,794","2,117",8.9,"22,004","2,266",9.3,"21,561","2,131",9.0,"21,638","2,020",8.5,"21,945","1,828",7.7,"21,833","1,459",6.3,"18,979","1,330",6.5,"18,781","1,289",6.4,"18,740","1,320",6.6,"18,802","1,106",5.6,"18,685","1,035",5.2,"17,990","1,508",7.7,"18,277",969,5.0,"18,337",771,4.0,"55,320",74.5
36003,NY,"Allegany County, NY",2019,"21,608","1,103",4.9,"21,913","1,093",4.8,"22,175","1,278",5.4,"21,846","1,544",6.6,"22,000","1,524",6.5,"22,147","1,373",5.8,"22,308","1,222",5.2,"22,102","1,253",5.4,"22,419","1,514",6.3,"21,794","2,117",8.9,"22,004","2,266",9.3,"21,561","2,131",9.0,"21,638","2,020",8.5,"21,945","1,828",7.7,"21,833","1,459",6.3,"18,979","1,330",6.5,"18,781","1,289",6.4,"18,740","1,320",6.6,"18,802","1,106",5.6,"18,685","1,035",5.2,"17,990","1,508",7.7,"18,277",969,5.0,"18,337",771,4.0,"55,320",74.5
36003,NY,"Allegany County, NY",2020,"21,608","1,103",4.9,"21,913","1,093",4.8,"22,175","1,278",5.4,"21,846","1,544",6.6,"22,000","1,524",6.5,"22,147","1,373",5.8,"22,308","1,222",5.2,"22,102","1,253",5.4,"22,419","1,514",6.3,"21,794","2,117",8.9,"22,004","2,266",9.3,"21,561","2,131",9.0,"21,638","2,020",8.5,"21,945","1,828",7.7,"21,833","1,459",6.3,"18,979","1,330",6.5,"18,781","1,289",6.4,"18,740","1,320",6.6,"18,802","1,106",5.6,"18,685","1,035",5.2,"17,990","1,508",7.7,"18,277",969,5.0,"18,337",771,4.0,"55,320",74.5
36003,NY,"Allegany County, NY",2021,"21,608","1,103",4.9,"21,913","1,093",4.8,"22,175","1,278",5.4,"21,846","1,544",6.6,"22,000","1,524",6.5,"22,147","1,373",5.8,"22,308","1,222",5.2,"22,102","1,253",5.4,"22,419","1,514",6.3,"21,794","2,117",8.9,"22,004","2,266",9.3,"21,561","2,131",9.0,"21,638","2,020",8.5,"21,945","1,828",7.7,"21,833","1,459",6.3,"18,979","1,330",6.5,"18,781","1,289",6.4,"18,740","1,320",6.6,"18,802","1,106",5.6,"18,685","1,035",5.2,"17,990","1,508",7.7,"18,277",969,5.0,"18,337",771,4.0,"55,320",74.5
36003,NY,"Allegany County, NY",2022,"21,608","1,103",4.9,"21,913","1,093",4.8,"22,175","1,278",5.4,"21,846","1,544",6.6,"22,000","1,524",6.5,"22,147","1,373",5.8,"22,308","1,222",5.2,"22,102","1,253",5.4,"22,419","1,514",6.3,"21,794","2,117",8.9,"22,004","2,266",9.3,"21,561","2,131",9.0,"21,638","2,020",8.5,"21,945","1,828",7.7,"21,833","1,459",6.3,"18,979","1,330",6.5,"18,781","1,289",6.4,"18,740","1,320",6.6,"18,802","1,106",5.6,"18,685","1,035",5.2,"17,990","1,508",7.7,"18,277",969,5.0,"18,337",771,4.0,"55,320",74.5
