FIPS_Code,State,County/Region,Year,Employed,Unemployed,Unemployment_rate
24047,MD,Worcester,2012,"22,776","3,332",12.8
24047,MD,Worcester,2013,"22,663","3,225",12.5
24047,MD,Worcester,2014,"22,722","2,918",11.4
24047,MD,Worcester,2015,"22,784","2,639",10.4
24047,MD,Worcester,2016,"22,900","2,258",9.0
24047,MD,Worcester,2017,"23,592","2,117",8.2
24047,MD,Worcester,2018,"23,843","2,036",7.9
24047,MD,Worcester,2019,"24,377","1,850",7.1
24047,MD,Worcester,2020,"22,582","2,774",10.9
24047,MD,Worcester,2021,"23,123","1,879",7.5
24047,MD,Worcester,2022,"23,919","1,266",5.0
24510,MD,Baltimore city,2000,"263,314","16,388",5.9
24510,MD,Baltimore city,2001,"260,764","19,161",6.8
24510,MD,Baltimore city,2002,"255,005","20,944",7.6
24510,MD,Baltimore city,2003,"254,428","21,768",7.9
24510,MD,Baltimore city,2004,"252,369","21,285",7.8
24510,MD,Baltimore city,2005,"253,221","20,454",7.5
24510,MD,Baltimore city,2006,"257,232","18,991",6.9
24510,MD,Baltimore city,2007,"260,952","16,428",5.9
24510,MD,Baltimore city,2008,"261,928","19,474",6.9
24510,MD,Baltimore city,2009,"252,468","31,152",11.0
24510,MD,Baltimore city,2010,"262,216","33,864",11.4
24510,MD,Baltimore city,2011,"264,036","31,533",10.7
24510,MD,Baltimore city,2012,"267,396","29,757",10.0
24510,MD,Baltimore city,2013,"267,999","28,423",9.6
24510,MD,Baltimore city,2014,"268,993","24,739",8.4
24510,MD,Baltimore city,2015,"271,643","21,715",7.4
24510,MD,Baltimore city,2016,"270,665","18,406",6.4
24510,MD,Baltimore city,2017,"276,896","17,453",5.9
24510,MD,Baltimore city,2018,"276,229","16,221",5.5
24510,MD,Baltimore city,2019,"279,032","14,264",4.9
24510,MD,Baltimore city,2020,"259,179","24,078",8.5
24510,MD,Baltimore city,2021,"257,430","19,295",7.0
24510,MD,Baltimore city,2022,"262,081","11,682",4.3
36001,NY,Albany,2000,"149,260","5,129",3.3
36001,NY,Albany,2001,"149,607","5,183",3.3
36001,NY,Albany,2002,"151,424","6,264",4.0
36001,NY,Albany,2003,"150,958","6,774",4.3
36001,NY,Albany,2004,"151,559","6,704",4.2
36001,NY,Albany,2005,"152,920","6,238",3.9
36001,NY,Albany,2006,"153,401","6,125",3.8
36001,NY,Albany,2007,"152,391","6,033",3.8
36001,NY,Albany,2008,"151,681","7,649",4.8
36001,NY,Albany,2009,"148,024","10,945",6.9
36001,NY,Albany,2010,"150,137","11,489",7.1
36001,NY,Albany,2011,"147,443","11,063",7.0
36001,NY,Albany,2012,"148,855","11,546",7.2
36001,NY,Albany,2013,"150,583","9,991",6.2
36001,NY,Albany,2014,"149,307","7,742",4.9
36001,NY,Albany,2015,"151,269","6,928",4.4
36001,NY,Albany,2016,"151,974","6,552",4.1
36001,NY,Albany,2017,"154,316","6,777",4.2
36001,NY,Albany,2018,"155,092","5,917",3.7
36001,NY,Albany,2019,"155,650","5,607",3.5
36001,NY,Albany,2020,"148,962","11,034",6.9
36001,NY,Albany,2021,"151,431","7,015",4.4
36001,NY,Albany,2022,"154,764","4,830",3.0
36003,NY,Allegany,2000,"21,608","1,103",4.9
36003,NY,Allegany,2001,"21,913","1,093",4.8
36003,NY,Allegany,2002,"22,175","1,278",5.4
36003,NY,Allegany,2003,"21,846","1,544",6.6
36003,NY,Allegany,2004,"22,000","1,524",6.5
36003,NY,Allegany,2005,"22,147","1,373",5.8
36003,NY,Allegany,2006,"22,308","1,222",5.2
36003,NY,Allegany,2007,"22,102","1,253",5.4
36003,NY,Allegany,2008,"22,419","1,514",6.3
36003,NY,Allegany,2009,"21,794","2,117",8.9
36003,NY,Allegany,2010,"22,004","2,266",9.3
36003,NY,Allegany,2011,"21,561","2,131",9.0
36003,NY,Allegany,2012,"21,638","2,020",8.5
36003,NY,Allegany,2013,"21,945","1,828",7.7
36003,NY,Allegany,2014,"21,833","1,459",6.3
36003,NY,Allegany,2015,"18,979","1,330",6.5
36003,NY,Allegany,2016,"18,781","1,289",6.4
36003,NY,Allegany,2017,"18,740","1,320",6.6
36003,NY,Allegany,2018,"18,802","1,106",5.6
36003,NY,Allegany,2019,"18,685","1,035",5.2
36003,NY,Allegany,2020,"17,990","1,508",7.7
36003,NY,Allegany,2021,"18,277",969,5.0
36003,NY,Allegany,2022,"18,337",771,4.0
36005,NY,Bronx,2000,"451,119","34,587",7.1
36005,NY,Bronx,2001,"449,099","36,076",7.4
36005,NY,Bronx,2002,"450,718","48,672",9.7
36005,NY,Bronx,2003,"448,262","52,525",10.5
36005,NY,Bronx,2004,"458,515","45,741",9.1
36005,NY,Bronx,2005,"469,271","37,456",7.4
36005,NY,Bronx,2006,"473,426","33,154",6.5
36005,NY,Bronx,2007,"478,314","33,781",6.6
36005,NY,Bronx,2008,"486,813","39,585",7.5
36005,NY,Bronx,2009,"471,589","64,161",12.0
36005,NY,Bronx,2010,"516,105","70,700",12.0
36005,NY,Bronx,2011,"516,013","70,206",12.0
36005,NY,Bronx,2012,"520,367","74,518",12.5
36005,NY,Bronx,2013,"530,049","70,476",11.7
36005,NY,Bronx,2014,"545,610","57,591",9.5
36005,NY,Bronx,2015,"556,946","45,985",7.6
36005,NY,Bronx,2016,"560,468","42,538",7.1
36005,NY,Bronx,2017,"593,962","38,967",6.2
36005,NY,Bronx,2018,"591,303","35,577",5.7
36005,NY,Bronx,2019,"591,519","33,490",5.4
36005,NY,Bronx,2020,"515,459","97,957",16.0
36005,NY,Bronx,2021,"529,675","84,496",13.8
36005,NY,Bronx,2022,"556,635","47,059",7.8
36007,NY,Broome,2000,"94,437","3,541",3.6
36007,NY,Broome,2001,"93,951","4,176",4.3
36007,NY,Broome,2002,"93,018","5,790",5.9
36007,NY,Broome,2003,"90,994","5,679",5.9
36007,NY,Broome,2004,"90,785","5,268",5.5
36007,NY,Broome,2005,"91,515","4,717",4.9
36007,NY,Broome,2006,"92,555","4,480",4.6
36007,NY,Broome,2007,"92,442","4,230",4.4
36007,NY,Broome,2008,"92,038","5,366",5.5
36007,NY,Broome,2009,"89,457","8,088",8.3
36007,NY,Broome,2010,"89,241","8,690",8.9
36007,NY,Broome,2011,"86,646","8,209",8.7
36007,NY,Broome,2012,"85,603","8,276",8.8
36007,NY,Broome,2013,"84,512","7,316",8.0
36007,NY,Broome,2014,"82,002","5,877",6.7
36007,NY,Broome,2015,"81,430","5,212",6.0
36007,NY,Broome,2016,"81,177","4,739",5.5
36007,NY,Broome,2017,"81,335","4,766",5.5
36007,NY,Broome,2018,"81,836","4,153",4.8
36007,NY,Broome,2019,"81,608","3,860",4.5
36007,NY,Broome,2020,"76,847","6,976",8.3
36007,NY,Broome,2021,"78,148","4,332",5.3
36007,NY,Broome,2022,"79,201","3,106",3.8
36009,NY,Cattaraugus,2000,"39,119","1,846",4.5
36009,NY,Cattaraugus,2001,"38,970","2,068",5.0
36009,NY,Cattaraugus,2002,"39,397","2,365",5.7
36009,NY,Cattaraugus,2003,"39,662","2,473",5.9
36009,NY,Cattaraugus,2004,"39,613","2,558",6.1
36009,NY,Cattaraugus,2005,"39,827","2,273",5.4
36009,NY,Cattaraugus,2006,"39,793","2,149",5.1
36009,NY,Cattaraugus,2007,"39,119","2,067",5.0
36009,NY,Cattaraugus,2008,"38,946","2,494",6.0
36009,NY,Cattaraugus,2009,"38,038","3,651",8.8
36009,NY,Cattaraugus,2010,"35,851","3,855",9.7
36009,NY,Cattaraugus,2011,"34,970","3,642",9.4
36009,NY,Cattaraugus,2012,"34,639","3,625",9.5
36009,NY,Cattaraugus,2013,"34,742","3,330",8.7
36009,NY,Cattaraugus,2014,"34,000","2,581",7.1
36009,NY,Cattaraugus,2015,"32,929","2,228",6.3
36009,NY,Cattaraugus,2016,"32,760","2,119",6.1
36009,NY,Cattaraugus,2017,"32,764","2,149",6.2
36009,NY,Cattaraugus,2018,"32,949","1,839",5.3
36009,NY,Cattaraugus,2019,"32,857","1,667",4.8
36009,NY,Cattaraugus,2020,"30,741","3,078",9.1
36009,NY,Cattaraugus,2021,"31,500","1,768",5.3
36009,NY,Cattaraugus,2022,"31,521","1,323",4.0
36011,NY,Cayuga,2000,"38,729","1,565",3.9
36011,NY,Cayuga,2001,"38,220","1,708",4.3
36011,NY,Cayuga,2002,"39,230","2,003",4.9
36011,NY,Cayuga,2003,"39,158","2,203",5.3
36011,NY,Cayuga,2004,"39,492","2,160",5.2
36011,NY,Cayuga,2005,"39,804","2,039",4.9
36011,NY,Cayuga,2006,"39,570","1,945",4.7
36011,NY,Cayuga,2007,"39,267","1,792",4.4
36011,NY,Cayuga,2008,"39,204","2,276",5.5
36011,NY,Cayuga,2009,"38,116","3,491",8.4
36011,NY,Cayuga,2010,"36,448","3,467",8.7
36011,NY,Cayuga,2011,"35,927","3,194",8.2
36011,NY,Cayuga,2012,"35,787","3,269",8.4
36011,NY,Cayuga,2013,"35,875","2,935",7.6
36011,NY,Cayuga,2014,"35,298","2,268",6.0
36011,NY,Cayuga,2015,"35,015","1,990",5.4
36011,NY,Cayuga,2016,"34,828","1,888",5.1
36011,NY,Cayuga,2017,"34,715","1,822",5.0
36011,NY,Cayuga,2018,"35,143","1,627",4.4
36011,NY,Cayuga,2019,"35,239","1,500",4.1
36011,NY,Cayuga,2020,"33,483","2,749",7.6
36011,NY,Cayuga,2021,"33,943","1,691",4.7
36011,NY,Cayuga,2022,"34,363","1,217",3.4
36013,NY,Chautauqua,2000,"65,181","2,719",4.0
36013,NY,Chautauqua,2001,"63,843","3,121",4.7
36013,NY,Chautauqua,2002,"63,654","3,793",5.6
36013,NY,Chautauqua,2003,"62,809","3,892",5.8
36013,NY,Chautauqua,2004,"63,076","3,695",5.5
36013,NY,Chautauqua,2005,"63,878","3,231",4.8
36013,NY,Chautauqua,2006,"64,133","3,028",4.5
36013,NY,Chautauqua,2007,"63,716","2,937",4.4
36013,NY,Chautauqua,2008,"63,143","3,661",5.5
36013,NY,Chautauqua,2009,"60,400","5,563",8.4
36013,NY,Chautauqua,2010,"58,211","5,765",9.0
36013,NY,Chautauqua,2011,"56,660","5,094",8.2
36013,NY,Chautauqua,2012,"55,903","5,291",8.6
36013,NY,Chautauqua,2013,"55,211","4,948",8.2
36013,NY,Chautauqua,2014,"53,745","3,959",6.9
36013,NY,Chautauqua,2015,"54,012","3,490",6.1
36013,NY,Chautauqua,2016,"52,844","3,315",5.9
36013,NY,Chautauqua,2017,"53,096","3,363",6.0
36013,NY,Chautauqua,2018,"53,187","2,794",5.0
36013,NY,Chautauqua,2019,"53,048","2,501",4.5
36013,NY,Chautauqua,2020,"49,517","4,613",8.5
36013,NY,Chautauqua,2021,"50,589","2,980",5.6
36013,NY,Chautauqua,2022,"51,257","2,061",3.9
36015,NY,Chemung,2000,"40,817","1,830",4.3
36015,NY,Chemung,2001,"40,285","2,100",5.0
36015,NY,Chemung,2002,"39,545","2,740",6.5
36015,NY,Chemung,2003,"38,490","2,682",6.5
36015,NY,Chemung,2004,"37,962","2,458",6.1
36015,NY,Chemung,2005,"38,409","2,163",5.3
36015,NY,Chemung,2006,"38,883","1,984",4.9
36015,NY,Chemung,2007,"39,035","1,841",4.5
36015,NY,Chemung,2008,"38,872","2,269",5.5
36015,NY,Chemung,2009,"37,324","3,715",9.1
36015,NY,Chemung,2010,"38,073","3,565",8.6
36015,NY,Chemung,2011,"37,636","3,227",7.9
36015,NY,Chemung,2012,"37,041","3,456",8.5
36015,NY,Chemung,2013,"36,364","3,208",8.1
36015,NY,Chemung,2014,"35,717","2,404",6.3
36015,NY,Chemung,2015,"35,195","2,211",5.9
36015,NY,Chemung,2016,"34,123","2,109",5.8
36015,NY,Chemung,2017,"34,337","1,992",5.5
36015,NY,Chemung,2018,"34,475","1,657",4.6
36015,NY,Chemung,2019,"34,590","1,435",4.0
36015,NY,Chemung,2020,"33,083","3,039",8.4
36015,NY,Chemung,2021,"33,159","1,839",5.3
36015,NY,Chemung,2022,"33,560","1,272",3.7
36017,NY,Chenango,2000,"23,461",973,4.0
36017,NY,Chenango,2001,"23,418","1,106",4.5
36017,NY,Chenango,2002,"23,241","1,382",5.6
36017,NY,Chenango,2003,"22,784","1,423",5.9
36017,NY,Chenango,2004,"22,683","1,349",5.6
36017,NY,Chenango,2005,"23,074","1,203",5.0
36017,NY,Chenango,2006,"23,516","1,206",4.9
36017,NY,Chenango,2007,"23,173","1,183",4.9
36017,NY,Chenango,2008,"22,941","1,537",6.3
36017,NY,Chenango,2009,"22,206","2,213",9.1
36017,NY,Chenango,2010,"21,490","2,227",9.4
36017,NY,Chenango,2011,"21,777","2,088",8.7
36017,NY,Chenango,2012,"21,984","2,109",8.8
36017,NY,Chenango,2013,"22,265","1,806",7.5
36017,NY,Chenango,2014,"21,704","1,451",6.3
36017,NY,Chenango,2015,"21,780","1,267",5.5
36017,NY,Chenango,2016,"21,668","1,176",5.1
36017,NY,Chenango,2017,"21,537","1,208",5.3
36017,NY,Chenango,2018,"21,763","1,053",4.6
36017,NY,Chenango,2019,"21,494",955,4.3
36017,NY,Chenango,2020,"20,770","1,473",6.6
36017,NY,Chenango,2021,"21,065",972,4.4
36017,NY,Chenango,2022,"21,156",716,3.3
36019,NY,Clinton,2000,"36,678","1,788",4.6
36019,NY,Clinton,2001,"37,053","1,732",4.5
36019,NY,Clinton,2002,"37,522","2,143",5.4
36019,NY,Clinton,2003,"37,424","2,435",6.1
36019,NY,Clinton,2004,"37,357","2,440",6.1
36019,NY,Clinton,2005,"37,885","2,110",5.3
36019,NY,Clinton,2006,"37,936","2,144",5.3
36019,NY,Clinton,2007,"37,513","2,186",5.5
36019,NY,Clinton,2008,"37,106","2,567",6.5
36019,NY,Clinton,2009,"36,046","3,766",9.5
36019,NY,Clinton,2010,"35,778","3,970",10.0
36019,NY,Clinton,2011,"34,756","3,712",9.6
36019,NY,Clinton,2012,"34,331","3,621",9.5
36019,NY,Clinton,2013,"33,977","3,168",8.5
36019,NY,Clinton,2014,"33,543","2,395",6.7
36019,NY,Clinton,2015,"33,758","2,103",5.9
36019,NY,Clinton,2016,"33,869","1,953",5.5
36019,NY,Clinton,2017,"34,880","1,930",5.2
36019,NY,Clinton,2018,"35,456","1,613",4.4
36019,NY,Clinton,2019,"35,523","1,547",4.2
36019,NY,Clinton,2020,"33,521","2,777",7.7
36019,NY,Clinton,2021,"33,981","1,663",4.7
36019,NY,Clinton,2022,"34,236","1,182",3.3
36021,NY,Columbia,2000,"30,350","1,074",3.4
36021,NY,Columbia,2001,"30,042","1,091",3.5
36021,NY,Columbia,2002,"29,945","1,352",4.3
36021,NY,Columbia,2003,"29,927","1,385",4.4
36021,NY,Columbia,2004,"30,432","1,410",4.4
36021,NY,Columbia,2005,"30,746","1,237",3.9
36021,NY,Columbia,2006,"31,138","1,192",3.7
36021,NY,Columbia,2007,"30,495","1,213",3.8
36021,NY,Columbia,2008,"30,128","1,510",4.8
36021,NY,Columbia,2009,"29,090","2,352",7.5
36021,NY,Columbia,2010,"29,763","2,399",7.5
36021,NY,Columbia,2011,"29,238","2,260",7.2
36021,NY,Columbia,2012,"29,371","2,262",7.2
36021,NY,Columbia,2013,"29,841","1,960",6.2
36021,NY,Columbia,2014,"29,794","1,487",4.8
36021,NY,Columbia,2015,"30,094","1,258",4.0
36021,NY,Columbia,2016,"30,294","1,179",3.7
36021,NY,Columbia,2017,"30,493","1,192",3.8
36021,NY,Columbia,2018,"30,894","1,054",3.3
36021,NY,Columbia,2019,"30,927",977,3.1
36021,NY,Columbia,2020,"29,203","1,846",5.9
36021,NY,Columbia,2021,"29,418","1,179",3.9
36021,NY,Columbia,2022,"29,703",836,2.7
36023,NY,Cortland,2000,"23,051","1,043",4.3
36023,NY,Cortland,2001,"23,505","1,167",4.7
36023,NY,Cortland,2002,"23,156","1,478",6.0
36023,NY,Cortland,2003,"22,915","1,448",5.9
36023,NY,Cortland,2004,"22,513","1,506",6.3
36023,NY,Cortland,2005,"22,625","1,299",5.4
36023,NY,Cortland,2006,"22,527","1,258",5.3
36023,NY,Cortland,2007,"22,482","1,206",5.1
36023,NY,Cortland,2008,"22,464","1,515",6.3
36023,NY,Cortland,2009,"22,065","2,253",9.3
36023,NY,Cortland,2010,"22,286","2,218",9.1
36023,NY,Cortland,2011,"22,301","2,079",8.5
36023,NY,Cortland,2012,"22,305","2,139",8.8
36023,NY,Cortland,2013,"22,356","1,929",7.9
36023,NY,Cortland,2014,"22,082","1,551",6.6
36023,NY,Cortland,2015,"21,855","1,378",5.9
36023,NY,Cortland,2016,"21,667","1,332",5.8
36023,NY,Cortland,2017,"22,035","1,345",5.8
36023,NY,Cortland,2018,"22,176","1,181",5.1
36023,NY,Cortland,2019,"22,375","1,094",4.7
36023,NY,Cortland,2020,"21,148","1,760",7.7
36023,NY,Cortland,2021,"21,418","1,144",5.1
36023,NY,Cortland,2022,"21,863",856,3.8
36025,NY,Delaware,2000,"21,206",918,4.1
36025,NY,Delaware,2001,"21,273",920,4.1
36025,NY,Delaware,2002,"21,961","1,108",4.8
36025,NY,Delaware,2003,"21,874","1,122",4.9
36025,NY,Delaware,2004,"22,041","1,062",4.6
36025,NY,Delaware,2005,"22,474","1,038",4.4
36025,NY,Delaware,2006,"22,511","1,006",4.3
36025,NY,Delaware,2007,"22,102",983,4.3
36025,NY,Delaware,2008,"21,398","1,341",5.9
36025,NY,Delaware,2009,"20,340","1,934",8.7
36025,NY,Delaware,2010,"20,447","2,003",8.9
36025,NY,Delaware,2011,"19,848","1,900",8.7
36025,NY,Delaware,2012,"19,649","1,911",8.9
36025,NY,Delaware,2013,"19,333","1,697",8.1
36025,NY,Delaware,2014,"18,681","1,323",6.6
36025,NY,Delaware,2015,"18,290","1,177",6.0
36025,NY,Delaware,2016,"18,154","1,080",5.6
36025,NY,Delaware,2017,"18,252","1,061",5.5
36025,NY,Delaware,2018,"18,560",937,4.8
36025,NY,Delaware,2019,"18,591",875,4.5
36025,NY,Delaware,2020,"17,739","1,326",7.0
36025,NY,Delaware,2021,"17,934",893,4.7
36025,NY,Delaware,2022,"17,895",680,3.7
36027,NY,Dutchess,2000,"134,380","4,419",3.2
36027,NY,Dutchess,2001,"135,259","4,830",3.4
36027,NY,Dutchess,2002,"137,191","6,073",4.2
36027,NY,Dutchess,2003,"137,600","5,987",4.2
36027,NY,Dutchess,2004,"138,753","6,245",4.3
36027,NY,Dutchess,2005,"141,149","5,766",3.9
36027,NY,Dutchess,2006,"141,987","5,629",3.8
36027,NY,Dutchess,2007,"139,676","5,572",3.8
36027,NY,Dutchess,2008,"138,199","7,371",5.1
36027,NY,Dutchess,2009,"133,601","11,297",7.8
36027,NY,Dutchess,2010,"137,561","11,727",7.9
36027,NY,Dutchess,2011,"135,428","11,070",7.6
36027,NY,Dutchess,2012,"134,622","11,538",7.9
36027,NY,Dutchess,2013,"135,453","9,950",6.8
36027,NY,Dutchess,2014,"134,432","7,632",5.4
36027,NY,Dutchess,2015,"136,526","6,471",4.5
36027,NY,Dutchess,2016,"137,045","6,063",4.2
36027,NY,Dutchess,2017,"139,767","6,218",4.3
36027,NY,Dutchess,2018,"141,441","5,370",3.7
36027,NY,Dutchess,2019,"143,255","5,106",3.4
36027,NY,Dutchess,2020,"134,736","10,659",7.3
36027,NY,Dutchess,2021,"137,869","6,457",4.5
36027,NY,Dutchess,2022,"140,788","4,443",3.1
36029,NY,Erie,2000,"447,277","19,476",4.2
36029,NY,Erie,2001,"438,908","21,527",4.7
36029,NY,Erie,2002,"444,593","25,650",5.5
36029,NY,Erie,2003,"442,607","27,260",5.8
36029,NY,Erie,2004,"443,783","27,198",5.8
36029,NY,Erie,2005,"447,446","24,540",5.2
36029,NY,Erie,2006,"448,164","23,143",4.9
36029,NY,Erie,2007,"442,978","21,440",4.6
36029,NY,Erie,2008,"443,377","26,507",5.6
36029,NY,Erie,2009,"432,055","38,802",8.2
36029,NY,Erie,2010,"426,603","39,412",8.5
36029,NY,Erie,2011,"422,449","36,959",8.0
36029,NY,Erie,2012,"422,256","38,847",8.4
36029,NY,Erie,2013,"424,800","34,981",7.6
36029,NY,Erie,2014,"420,334","27,548",6.2
36029,NY,Erie,2015,"423,855","24,058",5.4
36029,NY,Erie,2016,"423,060","22,313",5.0
36029,NY,Erie,2017,"429,193","23,248",5.1
36029,NY,Erie,2018,"432,100","19,798",4.4
36029,NY,Erie,2019,"434,669","18,391",4.1
36029,NY,Erie,2020,"406,773","40,902",9.1
36029,NY,Erie,2021,"418,604","23,998",5.4
36029,NY,Erie,2022,"428,562","15,923",3.6
36031,NY,Essex,2000,"17,607",879,4.8
36031,NY,Essex,2001,"17,730",848,4.6
36031,NY,Essex,2002,"17,806",977,5.2
36031,NY,Essex,2003,"17,361",976,5.3
36031,NY,Essex,2004,"17,563","1,029",5.5
36031,NY,Essex,2005,"17,724","1,005",5.4
36031,NY,Essex,2006,"17,705","1,041",5.6
36031,NY,Essex,2007,"17,486","1,032",5.6
36031,NY,Essex,2008,"17,253","1,217",6.6
36031,NY,Essex,2009,"16,653","1,698",9.3
36031,NY,Essex,2010,"17,006","1,747",9.3
36031,NY,Essex,2011,"16,559","1,668",9.2
36031,NY,Essex,2012,"16,392","1,760",9.7
36031,NY,Essex,2013,"16,561","1,534",8.5
36031,NY,Essex,2014,"16,312","1,216",6.9
36031,NY,Essex,2015,"16,235","1,048",6.1
36031,NY,Essex,2016,"16,311",937,5.4
36031,NY,Essex,2017,"16,531",950,5.4
36031,NY,Essex,2018,"16,587",836,4.8
36031,NY,Essex,2019,"16,626",783,4.5
36031,NY,Essex,2020,"15,615","1,332",7.9
36031,NY,Essex,2021,"16,052",806,4.8
36031,NY,Essex,2022,"15,910",591,3.6
36033,NY,Franklin,2000,"20,883","1,268",5.7
36033,NY,Franklin,2001,"20,539","1,308",6.0
36033,NY,Franklin,2002,"20,909","1,369",6.1
36033,NY,Franklin,2003,"20,883","1,506",6.7
36033,NY,Franklin,2004,"20,878","1,462",6.5
36033,NY,Franklin,2005,"21,214","1,324",5.9
36033,NY,Franklin,2006,"21,426","1,240",5.5
36033,NY,Franklin,2007,"21,354","1,232",5.5
36033,NY,Franklin,2008,"21,312","1,560",6.8
36033,NY,Franklin,2009,"21,051","1,990",8.6
36033,NY,Franklin,2010,"20,232","2,028",9.1
36033,NY,Franklin,2011,"19,759","1,995",9.2
36033,NY,Franklin,2012,"19,658","2,110",9.7
36033,NY,Franklin,2013,"19,578","1,951",9.1
36033,NY,Franklin,2014,"18,990","1,499",7.3
36033,NY,Franklin,2015,"18,632","1,308",6.6
36033,NY,Franklin,2016,"18,662","1,142",5.8
36033,NY,Franklin,2017,"18,901","1,209",6.0
36033,NY,Franklin,2018,"19,008","1,021",5.1
36033,NY,Franklin,2019,"19,033",944,4.7
36033,NY,Franklin,2020,"18,002","1,553",7.9
36033,NY,Franklin,2021,"18,389",923,4.8
36033,NY,Franklin,2022,"18,282",679,3.6
36035,NY,Fulton,2000,"25,040","1,218",4.6
36035,NY,Fulton,2001,"25,086","1,189",4.5
36035,NY,Fulton,2002,"25,565","1,352",5.0
36035,NY,Fulton,2003,"24,962","1,536",5.8
36035,NY,Fulton,2004,"25,161","1,524",5.7
36035,NY,Fulton,2005,"25,451","1,504",5.6
36035,NY,Fulton,2006,"25,997","1,440",5.2
36035,NY,Fulton,2007,"25,845","1,443",5.3
36035,NY,Fulton,2008,"25,626","1,821",6.6
36035,NY,Fulton,2009,"24,602","2,662",9.8
36035,NY,Fulton,2010,"23,317","2,831",10.8
36035,NY,Fulton,2011,"22,871","2,732",10.7
36035,NY,Fulton,2012,"22,534","2,836",11.2
36035,NY,Fulton,2013,"22,323","2,401",9.7
36035,NY,Fulton,2014,"21,599","1,808",7.7
36035,NY,Fulton,2015,"21,892","1,517",6.5
36035,NY,Fulton,2016,"21,886","1,352",5.8
36035,NY,Fulton,2017,"22,235","1,352",5.7
36035,NY,Fulton,2018,"22,133","1,179",5.1
36035,NY,Fulton,2019,"21,977","1,110",4.8
36035,NY,Fulton,2020,"21,130","1,900",8.3
36035,NY,Fulton,2021,"21,299","1,249",5.5
36035,NY,Fulton,2022,"21,548",885,3.9
36037,NY,Genesee,2000,"31,228","1,281",3.9
36037,NY,Genesee,2001,"30,831","1,387",4.3
36037,NY,Genesee,2002,"31,338","1,767",5.3
36037,NY,Genesee,2003,"31,295","1,840",5.6
36037,NY,Genesee,2004,"31,132","1,855",5.6
36037,NY,Genesee,2005,"31,489","1,596",4.8
36037,NY,Genesee,2006,"31,617","1,515",4.6
36037,NY,Genesee,2007,"31,339","1,466",4.5
36037,NY,Genesee,2008,"31,435","1,846",5.5
36037,NY,Genesee,2009,"30,543","2,567",7.8
36037,NY,Genesee,2010,"29,163","2,599",8.2
36037,NY,Genesee,2011,"28,539","2,435",7.9
36037,NY,Genesee,2012,"28,365","2,476",8.0
36037,NY,Genesee,2013,"28,357","2,143",7.0
36037,NY,Genesee,2014,"28,310","1,676",5.6
36037,NY,Genesee,2015,"28,549","1,500",5.0
36037,NY,Genesee,2016,"28,357","1,387",4.7
36037,NY,Genesee,2017,"28,650","1,428",4.7
36037,NY,Genesee,2018,"29,131","1,255",4.1
36037,NY,Genesee,2019,"29,312","1,140",3.7
36037,NY,Genesee,2020,"27,585","2,098",7.1
36037,NY,Genesee,2021,"28,326","1,273",4.3
36037,NY,Genesee,2022,"28,769",926,3.1
36039,NY,Greene,2000,"21,533","1,017",4.5
36039,NY,Greene,2001,"21,481","1,019",4.5
36039,NY,Greene,2002,"22,559","1,175",5.0
36039,NY,Greene,2003,"22,483","1,229",5.2
36039,NY,Greene,2004,"22,003","1,247",5.4
36039,NY,Greene,2005,"22,590","1,150",4.8
36039,NY,Greene,2006,"22,970","1,139",4.7
36039,NY,Greene,2007,"22,951","1,125",4.7
36039,NY,Greene,2008,"22,777","1,404",5.8
36039,NY,Greene,2009,"22,052","2,038",8.5
36039,NY,Greene,2010,"20,080","2,050",9.3
36039,NY,Greene,2011,"19,568","2,051",9.5
36039,NY,Greene,2012,"19,354","2,171",10.1
36039,NY,Greene,2013,"19,422","1,917",9.0
36039,NY,Greene,2014,"19,282","1,409",6.8
36039,NY,Greene,2015,"19,511","1,175",5.7
36039,NY,Greene,2016,"19,517","1,058",5.1
36039,NY,Greene,2017,"19,807","1,080",5.2
36039,NY,Greene,2018,"20,116",952,4.5
36039,NY,Greene,2019,"19,836",886,4.3
36039,NY,Greene,2020,"19,034","1,649",8.0
36039,NY,Greene,2021,"19,439","1,024",5.0
36039,NY,Greene,2022,"19,572",716,3.5
36041,NY,Hamilton,2000,"2,698",157,5.5
36041,NY,Hamilton,2001,"2,624",132,4.8
36041,NY,Hamilton,2002,"2,768",148,5.1
36041,NY,Hamilton,2003,"2,789",161,5.5
36041,NY,Hamilton,2004,"2,885",171,5.6
36041,NY,Hamilton,2005,"2,993",173,5.5
36041,NY,Hamilton,2006,"2,964",156,5.0
36041,NY,Hamilton,2007,"3,053",148,4.6
36041,NY,Hamilton,2008,"2,866",188,6.2
36041,NY,Hamilton,2009,"2,787",229,7.6
36041,NY,Hamilton,2010,"2,254",252,10.1
36041,NY,Hamilton,2011,"2,203",245,10.0
36041,NY,Hamilton,2012,"2,181",267,10.9
36041,NY,Hamilton,2013,"2,191",239,9.8
36041,NY,Hamilton,2014,"2,245",182,7.5
36041,NY,Hamilton,2015,"2,265",165,6.8
36041,NY,Hamilton,2016,"2,210",156,6.6
36041,NY,Hamilton,2017,"2,186",173,7.3
36041,NY,Hamilton,2018,"2,180",159,6.8
36041,NY,Hamilton,2019,"2,139",129,5.7
36041,NY,Hamilton,2020,"2,035",169,7.7
36041,NY,Hamilton,2021,"2,120",101,4.5
36041,NY,Hamilton,2022,"2,103",94,4.3
