FIPS_Code,State,Area_Name,Rural_Urban_Continuum_Code_2013,Urban_Influence_Code_2013,Metro_2013,Year,Value
36063,NY,"Niagara County, NY",1.0,1.0,1.0,Unemployment_rate_2000,4.7
36065,NY,"Oneida County, NY",2.0,2.0,1.0,Unemployment_rate_2000,3.9
36067,NY,"Onondaga County, NY",2.0,2.0,1.0,Unemployment_rate_2000,3.5
36069,NY,"Ontario County, NY",1.0,1.0,1.0,Unemployment_rate_2000,3.5
36071,NY,"Orange County, NY",1.0,1.0,1.0,Unemployment_rate_2000,3.4
36073,NY,"Orleans County, NY",1.0,1.0,1.0,Unemployment_rate_2000,4.6
36075,NY,"Oswego County, NY",2.0,2.0,1.0,Unemployment_rate_2000,4.7
36077,NY,"Otsego County, NY",7.0,8.0,0.0,Unemployment_rate_2000,4.2
36079,NY,"Putnam County, NY",1.0,1.0,1.0,Unemployment_rate_2000,2.9
36081,NY,"Queens County, NY",1.0,1.0,1.0,Unemployment_rate_2000,5.3
36083,NY,"Rensselaer County, NY",2.0,2.0,1.0,Unemployment_rate_2000,3.6
36085,NY,"Richmond County, NY",1.0,1.0,1.0,Unemployment_rate_2000,5.1
36087,NY,"Rockland County, NY",1.0,1.0,1.0,Unemployment_rate_2000,3.3
36089,NY,"St. Lawrence County, NY",4.0,5.0,0.0,Unemployment_rate_2000,5.7
36091,NY,"Saratoga County, NY",2.0,2.0,1.0,Unemployment_rate_2000,3.3
36093,NY,"Schenectady County, NY",2.0,2.0,1.0,Unemployment_rate_2000,3.5
36095,NY,"Schoharie County, NY",2.0,2.0,1.0,Unemployment_rate_2000,4.2
36097,NY,"Schuyler County, NY",6.0,7.0,0.0,Unemployment_rate_2000,4.5
36099,NY,"Seneca County, NY",6.0,3.0,0.0,Unemployment_rate_2000,4.1
36101,NY,"Steuben County, NY",4.0,3.0,0.0,Unemployment_rate_2000,4.1
36103,NY,"Suffolk County, NY",1.0,1.0,1.0,Unemployment_rate_2000,3.4
36105,NY,"Sullivan County, NY",4.0,4.0,0.0,Unemployment_rate_2000,4.3
36107,NY,"Tioga County, NY",2.0,2.0,1.0,Unemployment_rate_2000,3.4
36109,NY,"Tompkins County, NY",3.0,2.0,1.0,Unemployment_rate_2000,3.3
36111,NY,"Ulster County, NY",3.0,2.0,1.0,Unemployment_rate_2000,3.5
36113,NY,"Warren County, NY",3.0,2.0,1.0,Unemployment_rate_2000,4.1
36115,NY,"Washington County, NY",3.0,2.0,1.0,Unemployment_rate_2000,3.7
36117,NY,"Wayne County, NY",1.0,1.0,1.0,Unemployment_rate_2000,3.8
36119,NY,"Westchester County, NY",1.0,1.0,1.0,Unemployment_rate_2000,3.4
36121,NY,"Wyoming County, NY",6.0,4.0,0.0,Unemployment_rate_2000,4.7
36123,NY,"Yates County, NY",1.0,1.0,1.0,Unemployment_rate_2000,3.7
24000,MD,Maryland,,,,Civilian_labor_force_2001,"2,836,279"
24001,MD,"Allegany County, MD",3.0,2.0,1.0,Civilian_labor_force_2001,"33,122"
24003,MD,"Anne Arundel County, MD",1.0,1.0,1.0,Civilian_labor_force_2001,"270,715"
24005,MD,"Baltimore County, MD",1.0,1.0,1.0,Civilian_labor_force_2001,"412,080"
24009,MD,"Calvert County, MD",1.0,1.0,1.0,Civilian_labor_force_2001,"41,118"
24011,MD,"Caroline County, MD",6.0,4.0,0.0,Civilian_labor_force_2001,"15,506"
24013,MD,"Carroll County, MD",1.0,1.0,1.0,Civilian_labor_force_2001,"85,524"
24015,MD,"Cecil County, MD",1.0,1.0,1.0,Civilian_labor_force_2001,"46,265"
24017,MD,"Charles County, MD",1.0,1.0,1.0,Civilian_labor_force_2001,"66,188"
24019,MD,"Dorchester County, MD",6.0,5.0,0.0,Civilian_labor_force_2001,"16,037"
24021,MD,"Frederick County, MD",1.0,1.0,1.0,Civilian_labor_force_2001,"111,805"
24023,MD,"Garrett County, MD",6.0,7.0,0.0,Civilian_labor_force_2001,"14,928"
24025,MD,"Harford County, MD",1.0,1.0,1.0,Civilian_labor_force_2001,"121,721"
24027,MD,"Howard County, MD",1.0,1.0,1.0,Civilian_labor_force_2001,"148,152"
24029,MD,"Kent County, MD",6.0,4.0,0.0,Civilian_labor_force_2001,"10,385"
24031,MD,"Montgomery County, MD",1.0,1.0,1.0,Civilian_labor_force_2001,"491,683"
24033,MD,"Prince George's County, MD",1.0,1.0,1.0,Civilian_labor_force_2001,"432,168"
24035,MD,"Queen Anne's County, MD",1.0,1.0,1.0,Civilian_labor_force_2001,"23,078"
24037,MD,"St. Mary's County, MD",3.0,2.0,1.0,Civilian_labor_force_2001,"45,544"
24039,MD,"Somerset County, MD",2.0,2.0,1.0,Civilian_labor_force_2001,"10,865"
24041,MD,"Talbot County, MD",6.0,3.0,0.0,Civilian_labor_force_2001,"18,093"
24043,MD,"Washington County, MD",2.0,2.0,1.0,Civilian_labor_force_2001,"66,984"
24045,MD,"Wicomico County, MD",2.0,2.0,1.0,Civilian_labor_force_2001,"47,412"
24047,MD,"Worcester County, MD",2.0,2.0,1.0,Civilian_labor_force_2001,"26,988"
24510,MD,"Baltimore city, MD",1.0,1.0,1.0,Civilian_labor_force_2001,"279,925"
36000,NY,New York,,,,Civilian_labor_force_2001,"9,126,538"
36001,NY,"Albany County, NY",2.0,2.0,1.0,Civilian_labor_force_2001,"154,790"
36003,NY,"Allegany County, NY",7.0,9.0,0.0,Civilian_labor_force_2001,"23,006"
36005,NY,"Bronx County, NY",1.0,1.0,1.0,Civilian_labor_force_2001,"485,175"
36007,NY,"Broome County, NY",2.0,2.0,1.0,Civilian_labor_force_2001,"98,127"
36009,NY,"Cattaraugus County, NY",4.0,3.0,0.0,Civilian_labor_force_2001,"41,038"
36011,NY,"Cayuga County, NY",4.0,5.0,0.0,Civilian_labor_force_2001,"39,928"
36013,NY,"Chautauqua County, NY",4.0,3.0,0.0,Civilian_labor_force_2001,"66,964"
36015,NY,"Chemung County, NY",3.0,2.0,1.0,Civilian_labor_force_2001,"42,385"
36017,NY,"Chenango County, NY",6.0,6.0,0.0,Civilian_labor_force_2001,"24,524"
36019,NY,"Clinton County, NY",5.0,8.0,0.0,Civilian_labor_force_2001,"38,785"
36021,NY,"Columbia County, NY",6.0,3.0,0.0,Civilian_labor_force_2001,"31,133"
36023,NY,"Cortland County, NY",4.0,5.0,0.0,Civilian_labor_force_2001,"24,672"
36025,NY,"Delaware County, NY",6.0,6.0,0.0,Civilian_labor_force_2001,"22,193"
36027,NY,"Dutchess County, NY",1.0,1.0,1.0,Civilian_labor_force_2001,"140,089"
36029,NY,"Erie County, NY",1.0,1.0,1.0,Civilian_labor_force_2001,"460,435"
36031,NY,"Essex County, NY",6.0,6.0,0.0,Civilian_labor_force_2001,"18,578"
36033,NY,"Franklin County, NY",7.0,8.0,0.0,Civilian_labor_force_2001,"21,847"
36035,NY,"Fulton County, NY",4.0,5.0,0.0,Civilian_labor_force_2001,"26,275"
36037,NY,"Genesee County, NY",4.0,3.0,0.0,Civilian_labor_force_2001,"32,218"
36039,NY,"Greene County, NY",6.0,6.0,0.0,Civilian_labor_force_2001,"22,500"
36041,NY,"Hamilton County, NY",8.0,7.0,0.0,Civilian_labor_force_2001,"2,756"
36043,NY,"Herkimer County, NY",2.0,2.0,1.0,Civilian_labor_force_2001,"31,108"
36045,NY,"Jefferson County, NY",3.0,2.0,1.0,Civilian_labor_force_2001,"44,900"
36047,NY,"Kings County, NY",1.0,1.0,1.0,Civilian_labor_force_2001,"1,032,816"
36049,NY,"Lewis County, NY",6.0,6.0,0.0,Civilian_labor_force_2001,"12,499"
36051,NY,"Livingston County, NY",1.0,1.0,1.0,Civilian_labor_force_2001,"32,698"
36053,NY,"Madison County, NY",2.0,2.0,1.0,Civilian_labor_force_2001,"34,988"
36055,NY,"Monroe County, NY",1.0,1.0,1.0,Civilian_labor_force_2001,"373,652"
36057,NY,"Montgomery County, NY",4.0,5.0,0.0,Civilian_labor_force_2001,"23,619"
36059,NY,"Nassau County, NY",1.0,1.0,1.0,Civilian_labor_force_2001,"671,226"
36061,NY,"New York County, NY",1.0,1.0,1.0,Civilian_labor_force_2001,"860,114"
36063,NY,"Niagara County, NY",1.0,1.0,1.0,Civilian_labor_force_2001,"108,517"
36065,NY,"Oneida County, NY",2.0,2.0,1.0,Civilian_labor_force_2001,"109,356"
36067,NY,"Onondaga County, NY",2.0,2.0,1.0,Civilian_labor_force_2001,"229,071"
36069,NY,"Ontario County, NY",1.0,1.0,1.0,Civilian_labor_force_2001,"54,378"
36071,NY,"Orange County, NY",1.0,1.0,1.0,Civilian_labor_force_2001,"163,929"
36073,NY,"Orleans County, NY",1.0,1.0,1.0,Civilian_labor_force_2001,"19,934"
36075,NY,"Oswego County, NY",2.0,2.0,1.0,Civilian_labor_force_2001,"58,374"
36077,NY,"Otsego County, NY",7.0,8.0,0.0,Civilian_labor_force_2001,"30,169"
36079,NY,"Putnam County, NY",1.0,1.0,1.0,Civilian_labor_force_2001,"52,527"
36081,NY,"Queens County, NY",1.0,1.0,1.0,Civilian_labor_force_2001,"1,055,645"
36083,NY,"Rensselaer County, NY",2.0,2.0,1.0,Civilian_labor_force_2001,"80,827"
36085,NY,"Richmond County, NY",1.0,1.0,1.0,Civilian_labor_force_2001,"216,684"
36087,NY,"Rockland County, NY",1.0,1.0,1.0,Civilian_labor_force_2001,"144,418"
36089,NY,"St. Lawrence County, NY",4.0,5.0,0.0,Civilian_labor_force_2001,"48,743"
36091,NY,"Saratoga County, NY",2.0,2.0,1.0,Civilian_labor_force_2001,"112,205"
36093,NY,"Schenectady County, NY",2.0,2.0,1.0,Civilian_labor_force_2001,"72,327"
36095,NY,"Schoharie County, NY",2.0,2.0,1.0,Civilian_labor_force_2001,"15,249"
36097,NY,"Schuyler County, NY",6.0,7.0,0.0,Civilian_labor_force_2001,"9,423"
36099,NY,"Seneca County, NY",6.0,3.0,0.0,Civilian_labor_force_2001,"16,509"
36101,NY,"Steuben County, NY",4.0,3.0,0.0,Civilian_labor_force_2001,"48,328"
36103,NY,"Suffolk County, NY",1.0,1.0,1.0,Civilian_labor_force_2001,"737,297"
36105,NY,"Sullivan County, NY",4.0,4.0,0.0,Civilian_labor_force_2001,"33,278"
36107,NY,"Tioga County, NY",2.0,2.0,1.0,Civilian_labor_force_2001,"26,478"
36109,NY,"Tompkins County, NY",3.0,2.0,1.0,Civilian_labor_force_2001,"51,262"
36111,NY,"Ulster County, NY",3.0,2.0,1.0,Civilian_labor_force_2001,"88,223"
36113,NY,"Warren County, NY",3.0,2.0,1.0,Civilian_labor_force_2001,"33,297"
36115,NY,"Washington County, NY",3.0,2.0,1.0,Civilian_labor_force_2001,"30,111"
36117,NY,"Wayne County, NY",1.0,1.0,1.0,Civilian_labor_force_2001,"48,714"
36119,NY,"Westchester County, NY",1.0,1.0,1.0,Civilian_labor_force_2001,"463,890"
36121,NY,"Wyoming County, NY",6.0,4.0,0.0,Civilian_labor_force_2001,"20,315"
36123,NY,"Yates County, NY",1.0,1.0,1.0,Civilian_labor_force_2001,"12,031"
24000,MD,Maryland,,,,Employed_2001,"2,717,443"
24001,MD,"Allegany County, MD",3.0,2.0,1.0,Employed_2001,"30,951"
24003,MD,"Anne Arundel County, MD",1.0,1.0,1.0,Employed_2001,"261,010"
24005,MD,"Baltimore County, MD",1.0,1.0,1.0,Employed_2001,"394,321"
24009,MD,"Calvert County, MD",1.0,1.0,1.0,Employed_2001,"39,753"
24011,MD,"Caroline County, MD",6.0,4.0,0.0,Employed_2001,"14,762"
24013,MD,"Carroll County, MD",1.0,1.0,1.0,Employed_2001,"82,674"
24015,MD,"Cecil County, MD",1.0,1.0,1.0,Employed_2001,"44,384"
24017,MD,"Charles County, MD",1.0,1.0,1.0,Employed_2001,"64,003"
24019,MD,"Dorchester County, MD",6.0,5.0,0.0,Employed_2001,"14,988"
24021,MD,"Frederick County, MD",1.0,1.0,1.0,Employed_2001,"108,130"
24023,MD,"Garrett County, MD",6.0,7.0,0.0,Employed_2001,"14,101"
24025,MD,"Harford County, MD",1.0,1.0,1.0,Employed_2001,"117,040"
24027,MD,"Howard County, MD",1.0,1.0,1.0,Employed_2001,"143,489"
24029,MD,"Kent County, MD",6.0,4.0,0.0,Employed_2001,"9,944"
24031,MD,"Montgomery County, MD",1.0,1.0,1.0,Employed_2001,"475,953"
24033,MD,"Prince George's County, MD",1.0,1.0,1.0,Employed_2001,"413,286"
24035,MD,"Queen Anne's County, MD",1.0,1.0,1.0,Employed_2001,"22,259"
24037,MD,"St. Mary's County, MD",3.0,2.0,1.0,Employed_2001,"43,957"
24039,MD,"Somerset County, MD",2.0,2.0,1.0,Employed_2001,"10,111"
24041,MD,"Talbot County, MD",6.0,3.0,0.0,Employed_2001,"17,428"
24043,MD,"Washington County, MD",2.0,2.0,1.0,Employed_2001,"63,905"
24045,MD,"Wicomico County, MD",2.0,2.0,1.0,Employed_2001,"45,074"
24047,MD,"Worcester County, MD",2.0,2.0,1.0,Employed_2001,"25,159"
24510,MD,"Baltimore city, MD",1.0,1.0,1.0,Employed_2001,"260,764"
36000,NY,New York,,,,Employed_2001,"8,680,547"
36001,NY,"Albany County, NY",2.0,2.0,1.0,Employed_2001,"149,607"
36003,NY,"Allegany County, NY",7.0,9.0,0.0,Employed_2001,"21,913"
36005,NY,"Bronx County, NY",1.0,1.0,1.0,Employed_2001,"449,099"
36007,NY,"Broome County, NY",2.0,2.0,1.0,Employed_2001,"93,951"
36009,NY,"Cattaraugus County, NY",4.0,3.0,0.0,Employed_2001,"38,970"
36011,NY,"Cayuga County, NY",4.0,5.0,0.0,Employed_2001,"38,220"
36013,NY,"Chautauqua County, NY",4.0,3.0,0.0,Employed_2001,"63,843"
36015,NY,"Chemung County, NY",3.0,2.0,1.0,Employed_2001,"40,285"
36017,NY,"Chenango County, NY",6.0,6.0,0.0,Employed_2001,"23,418"
36019,NY,"Clinton County, NY",5.0,8.0,0.0,Employed_2001,"37,053"
36021,NY,"Columbia County, NY",6.0,3.0,0.0,Employed_2001,"30,042"
36023,NY,"Cortland County, NY",4.0,5.0,0.0,Employed_2001,"23,505"
36025,NY,"Delaware County, NY",6.0,6.0,0.0,Employed_2001,"21,273"
36027,NY,"Dutchess County, NY",1.0,1.0,1.0,Employed_2001,"135,259"
36029,NY,"Erie County, NY",1.0,1.0,1.0,Employed_2001,"438,908"
36031,NY,"Essex County, NY",6.0,6.0,0.0,Employed_2001,"17,730"
36033,NY,"Franklin County, NY",7.0,8.0,0.0,Employed_2001,"20,539"
36035,NY,"Fulton County, NY",4.0,5.0,0.0,Employed_2001,"25,086"
36037,NY,"Genesee County, NY",4.0,3.0,0.0,Employed_2001,"30,831"
36039,NY,"Greene County, NY",6.0,6.0,0.0,Employed_2001,"21,481"
36041,NY,"Hamilton County, NY",8.0,7.0,0.0,Employed_2001,"2,624"
36043,NY,"Herkimer County, NY",2.0,2.0,1.0,Employed_2001,"29,713"
36045,NY,"Jefferson County, NY",3.0,2.0,1.0,Employed_2001,"42,065"
36047,NY,"Kings County, NY",1.0,1.0,1.0,Employed_2001,"964,737"
36049,NY,"Lewis County, NY",6.0,6.0,0.0,Employed_2001,"11,735"
36051,NY,"Livingston County, NY",1.0,1.0,1.0,Employed_2001,"31,271"
36053,NY,"Madison County, NY",2.0,2.0,1.0,Employed_2001,"33,406"
36055,NY,"Monroe County, NY",1.0,1.0,1.0,Employed_2001,"358,269"
36057,NY,"Montgomery County, NY",4.0,5.0,0.0,Employed_2001,"22,438"
36059,NY,"Nassau County, NY",1.0,1.0,1.0,Employed_2001,"646,336"
36061,NY,"New York County, NY",1.0,1.0,1.0,Employed_2001,"810,548"
36063,NY,"Niagara County, NY",1.0,1.0,1.0,Employed_2001,"102,547"
36065,NY,"Oneida County, NY",2.0,2.0,1.0,Employed_2001,"104,363"
36067,NY,"Onondaga County, NY",2.0,2.0,1.0,Employed_2001,"219,849"
36069,NY,"Ontario County, NY",1.0,1.0,1.0,Employed_2001,"52,219"
36071,NY,"Orange County, NY",1.0,1.0,1.0,Employed_2001,"157,923"
36073,NY,"Orleans County, NY",1.0,1.0,1.0,Employed_2001,"18,908"
36075,NY,"Oswego County, NY",2.0,2.0,1.0,Employed_2001,"55,261"
36077,NY,"Otsego County, NY",7.0,8.0,0.0,Employed_2001,"28,885"
36079,NY,"Putnam County, NY",1.0,1.0,1.0,Employed_2001,"50,854"
36081,NY,"Queens County, NY",1.0,1.0,1.0,Employed_2001,"998,612"
36083,NY,"Rensselaer County, NY",2.0,2.0,1.0,Employed_2001,"77,748"
36085,NY,"Richmond County, NY",1.0,1.0,1.0,Employed_2001,"205,401"
36087,NY,"Rockland County, NY",1.0,1.0,1.0,Employed_2001,"139,311"
36089,NY,"St. Lawrence County, NY",4.0,5.0,0.0,Employed_2001,"45,771"
36091,NY,"Saratoga County, NY",2.0,2.0,1.0,Employed_2001,"108,445"
36093,NY,"Schenectady County, NY",2.0,2.0,1.0,Employed_2001,"69,870"
36095,NY,"Schoharie County, NY",2.0,2.0,1.0,Employed_2001,"14,600"
36097,NY,"Schuyler County, NY",6.0,7.0,0.0,Employed_2001,"8,915"
36099,NY,"Seneca County, NY",6.0,3.0,0.0,Employed_2001,"15,800"
36101,NY,"Steuben County, NY",4.0,3.0,0.0,Employed_2001,"45,951"
36103,NY,"Suffolk County, NY",1.0,1.0,1.0,Employed_2001,"709,201"
36105,NY,"Sullivan County, NY",4.0,4.0,0.0,Employed_2001,"31,764"
36107,NY,"Tioga County, NY",2.0,2.0,1.0,Employed_2001,"25,387"
36109,NY,"Tompkins County, NY",3.0,2.0,1.0,Employed_2001,"49,532"
36111,NY,"Ulster County, NY",3.0,2.0,1.0,Employed_2001,"84,873"
36113,NY,"Warren County, NY",3.0,2.0,1.0,Employed_2001,"31,820"
36115,NY,"Washington County, NY",3.0,2.0,1.0,Employed_2001,"28,898"
36117,NY,"Wayne County, NY",1.0,1.0,1.0,Employed_2001,"46,465"
36119,NY,"Westchester County, NY",1.0,1.0,1.0,Employed_2001,"446,337"
36121,NY,"Wyoming County, NY",6.0,4.0,0.0,Employed_2001,"19,316"
36123,NY,"Yates County, NY",1.0,1.0,1.0,Employed_2001,"11,571"
24000,MD,Maryland,,,,Unemployed_2001,"118,836"
24001,MD,"Allegany County, MD",3.0,2.0,1.0,Unemployed_2001,"2,171"
24003,MD,"Anne Arundel County, MD",1.0,1.0,1.0,Unemployed_2001,"9,705"
24005,MD,"Baltimore County, MD",1.0,1.0,1.0,Unemployed_2001,"17,759"
24009,MD,"Calvert County, MD",1.0,1.0,1.0,Unemployed_2001,"1,365"
24011,MD,"Caroline County, MD",6.0,4.0,0.0,Unemployed_2001,744
24013,MD,"Carroll County, MD",1.0,1.0,1.0,Unemployed_2001,"2,850"
24015,MD,"Cecil County, MD",1.0,1.0,1.0,Unemployed_2001,"1,881"
24017,MD,"Charles County, MD",1.0,1.0,1.0,Unemployed_2001,"2,185"
24019,MD,"Dorchester County, MD",6.0,5.0,0.0,Unemployed_2001,"1,049"
24021,MD,"Frederick County, MD",1.0,1.0,1.0,Unemployed_2001,"3,675"
24023,MD,"Garrett County, MD",6.0,7.0,0.0,Unemployed_2001,827
24025,MD,"Harford County, MD",1.0,1.0,1.0,Unemployed_2001,"4,681"
24027,MD,"Howard County, MD",1.0,1.0,1.0,Unemployed_2001,"4,663"
24029,MD,"Kent County, MD",6.0,4.0,0.0,Unemployed_2001,441
24031,MD,"Montgomery County, MD",1.0,1.0,1.0,Unemployed_2001,"15,730"
24033,MD,"Prince George's County, MD",1.0,1.0,1.0,Unemployed_2001,"18,882"
24035,MD,"Queen Anne's County, MD",1.0,1.0,1.0,Unemployed_2001,819
24037,MD,"St. Mary's County, MD",3.0,2.0,1.0,Unemployed_2001,"1,587"
24039,MD,"Somerset County, MD",2.0,2.0,1.0,Unemployed_2001,754
24041,MD,"Talbot County, MD",6.0,3.0,0.0,Unemployed_2001,665
24043,MD,"Washington County, MD",2.0,2.0,1.0,Unemployed_2001,"3,079"
24045,MD,"Wicomico County, MD",2.0,2.0,1.0,Unemployed_2001,"2,338"
24047,MD,"Worcester County, MD",2.0,2.0,1.0,Unemployed_2001,"1,829"
24510,MD,"Baltimore city, MD",1.0,1.0,1.0,Unemployed_2001,"19,161"
36000,NY,New York,,,,Unemployed_2001,"445,991"
36001,NY,"Albany County, NY",2.0,2.0,1.0,Unemployed_2001,"5,183"
36003,NY,"Allegany County, NY",7.0,9.0,0.0,Unemployed_2001,"1,093"
36005,NY,"Bronx County, NY",1.0,1.0,1.0,Unemployed_2001,"36,076"
36007,NY,"Broome County, NY",2.0,2.0,1.0,Unemployed_2001,"4,176"
36009,NY,"Cattaraugus County, NY",4.0,3.0,0.0,Unemployed_2001,"2,068"
36011,NY,"Cayuga County, NY",4.0,5.0,0.0,Unemployed_2001,"1,708"
36013,NY,"Chautauqua County, NY",4.0,3.0,0.0,Unemployed_2001,"3,121"
36015,NY,"Chemung County, NY",3.0,2.0,1.0,Unemployed_2001,"2,100"
36017,NY,"Chenango County, NY",6.0,6.0,0.0,Unemployed_2001,"1,106"
36019,NY,"Clinton County, NY",5.0,8.0,0.0,Unemployed_2001,"1,732"
36021,NY,"Columbia County, NY",6.0,3.0,0.0,Unemployed_2001,"1,091"
36023,NY,"Cortland County, NY",4.0,5.0,0.0,Unemployed_2001,"1,167"
36025,NY,"Delaware County, NY",6.0,6.0,0.0,Unemployed_2001,920
36027,NY,"Dutchess County, NY",1.0,1.0,1.0,Unemployed_2001,"4,830"
36029,NY,"Erie County, NY",1.0,1.0,1.0,Unemployed_2001,"21,527"
36031,NY,"Essex County, NY",6.0,6.0,0.0,Unemployed_2001,848
36033,NY,"Franklin County, NY",7.0,8.0,0.0,Unemployed_2001,"1,308"
36035,NY,"Fulton County, NY",4.0,5.0,0.0,Unemployed_2001,"1,189"
36037,NY,"Genesee County, NY",4.0,3.0,0.0,Unemployed_2001,"1,387"
36039,NY,"Greene County, NY",6.0,6.0,0.0,Unemployed_2001,"1,019"
36041,NY,"Hamilton County, NY",8.0,7.0,0.0,Unemployed_2001,132
36043,NY,"Herkimer County, NY",2.0,2.0,1.0,Unemployed_2001,"1,395"
36045,NY,"Jefferson County, NY",3.0,2.0,1.0,Unemployed_2001,"2,835"
36047,NY,"Kings County, NY",1.0,1.0,1.0,Unemployed_2001,"68,079"
36049,NY,"Lewis County, NY",6.0,6.0,0.0,Unemployed_2001,764
36051,NY,"Livingston County, NY",1.0,1.0,1.0,Unemployed_2001,"1,427"
36053,NY,"Madison County, NY",2.0,2.0,1.0,Unemployed_2001,"1,582"
36055,NY,"Monroe County, NY",1.0,1.0,1.0,Unemployed_2001,"15,383"
36057,NY,"Montgomery County, NY",4.0,5.0,0.0,Unemployed_2001,"1,181"
36059,NY,"Nassau County, NY",1.0,1.0,1.0,Unemployed_2001,"24,890"
36061,NY,"New York County, NY",1.0,1.0,1.0,Unemployed_2001,"49,566"
36063,NY,"Niagara County, NY",1.0,1.0,1.0,Unemployed_2001,"5,970"
36065,NY,"Oneida County, NY",2.0,2.0,1.0,Unemployed_2001,"4,993"
36067,NY,"Onondaga County, NY",2.0,2.0,1.0,Unemployed_2001,"9,222"
36069,NY,"Ontario County, NY",1.0,1.0,1.0,Unemployed_2001,"2,159"
36071,NY,"Orange County, NY",1.0,1.0,1.0,Unemployed_2001,"6,006"
36073,NY,"Orleans County, NY",1.0,1.0,1.0,Unemployed_2001,"1,026"
36075,NY,"Oswego County, NY",2.0,2.0,1.0,Unemployed_2001,"3,113"
36077,NY,"Otsego County, NY",7.0,8.0,0.0,Unemployed_2001,"1,284"
36079,NY,"Putnam County, NY",1.0,1.0,1.0,Unemployed_2001,"1,673"
36081,NY,"Queens County, NY",1.0,1.0,1.0,Unemployed_2001,"57,033"
36083,NY,"Rensselaer County, NY",2.0,2.0,1.0,Unemployed_2001,"3,079"
36085,NY,"Richmond County, NY",1.0,1.0,1.0,Unemployed_2001,"11,283"
36087,NY,"Rockland County, NY",1.0,1.0,1.0,Unemployed_2001,"5,107"
36089,NY,"St. Lawrence County, NY",4.0,5.0,0.0,Unemployed_2001,"2,972"
36091,NY,"Saratoga County, NY",2.0,2.0,1.0,Unemployed_2001,"3,760"
36093,NY,"Schenectady County, NY",2.0,2.0,1.0,Unemployed_2001,"2,457"
36095,NY,"Schoharie County, NY",2.0,2.0,1.0,Unemployed_2001,649
36097,NY,"Schuyler County, NY",6.0,7.0,0.0,Unemployed_2001,508
36099,NY,"Seneca County, NY",6.0,3.0,0.0,Unemployed_2001,709
36101,NY,"Steuben County, NY",4.0,3.0,0.0,Unemployed_2001,"2,377"
36103,NY,"Suffolk County, NY",1.0,1.0,1.0,Unemployed_2001,"28,096"
36105,NY,"Sullivan County, NY",4.0,4.0,0.0,Unemployed_2001,"1,514"
36107,NY,"Tioga County, NY",2.0,2.0,1.0,Unemployed_2001,"1,091"
36109,NY,"Tompkins County, NY",3.0,2.0,1.0,Unemployed_2001,"1,730"
36111,NY,"Ulster County, NY",3.0,2.0,1.0,Unemployed_2001,"3,350"
36113,NY,"Warren County, NY",3.0,2.0,1.0,Unemployed_2001,"1,477"
36115,NY,"Washington County, NY",3.0,2.0,1.0,Unemployed_2001,"1,213"
36117,NY,"Wayne County, NY",1.0,1.0,1.0,Unemployed_2001,"2,249"
36119,NY,"Westchester County, NY",1.0,1.0,1.0,Unemployed_2001,"17,553"
36121,NY,"Wyoming County, NY",6.0,4.0,0.0,Unemployed_2001,999
36123,NY,"Yates County, NY",1.0,1.0,1.0,Unemployed_2001,460
24000,MD,Maryland,,,,Unemployment_rate_2001,4.2
24001,MD,"Allegany County, MD",3.0,2.0,1.0,Unemployment_rate_2001,6.6
24003,MD,"Anne Arundel County, MD",1.0,1.0,1.0,Unemployment_rate_2001,3.6
24005,MD,"Baltimore County, MD",1.0,1.0,1.0,Unemployment_rate_2001,4.3
24009,MD,"Calvert County, MD",1.0,1.0,1.0,Unemployment_rate_2001,3.3
24011,MD,"Caroline County, MD",6.0,4.0,0.0,Unemployment_rate_2001,4.8
24013,MD,"Carroll County, MD",1.0,1.0,1.0,Unemployment_rate_2001,3.3
24015,MD,"Cecil County, MD",1.0,1.0,1.0,Unemployment_rate_2001,4.1
24017,MD,"Charles County, MD",1.0,1.0,1.0,Unemployment_rate_2001,3.3
24019,MD,"Dorchester County, MD",6.0,5.0,0.0,Unemployment_rate_2001,6.5
24021,MD,"Frederick County, MD",1.0,1.0,1.0,Unemployment_rate_2001,3.3
24023,MD,"Garrett County, MD",6.0,7.0,0.0,Unemployment_rate_2001,5.5
24025,MD,"Harford County, MD",1.0,1.0,1.0,Unemployment_rate_2001,3.8
24027,MD,"Howard County, MD",1.0,1.0,1.0,Unemployment_rate_2001,3.1
24029,MD,"Kent County, MD",6.0,4.0,0.0,Unemployment_rate_2001,4.2
24031,MD,"Montgomery County, MD",1.0,1.0,1.0,Unemployment_rate_2001,3.2
24033,MD,"Prince George's County, MD",1.0,1.0,1.0,Unemployment_rate_2001,4.4
24035,MD,"Queen Anne's County, MD",1.0,1.0,1.0,Unemployment_rate_2001,3.5
24037,MD,"St. Mary's County, MD",3.0,2.0,1.0,Unemployment_rate_2001,3.5
24039,MD,"Somerset County, MD",2.0,2.0,1.0,Unemployment_rate_2001,6.9
24041,MD,"Talbot County, MD",6.0,3.0,0.0,Unemployment_rate_2001,3.7
24043,MD,"Washington County, MD",2.0,2.0,1.0,Unemployment_rate_2001,4.6
24045,MD,"Wicomico County, MD",2.0,2.0,1.0,Unemployment_rate_2001,4.9
24047,MD,"Worcester County, MD",2.0,2.0,1.0,Unemployment_rate_2001,6.8
24510,MD,"Baltimore city, MD",1.0,1.0,1.0,Unemployment_rate_2001,6.8
