"Data Source: DCJS, Uniform Crime Reporting File. Includes all reports received as of 8/7/2023.",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22
County/Region,Year,Population,Index Total Count,Index Total Rate,Violent Total Count,Violent Total Rate,Murder Count,Murder Rate,Rape Count,Rape Rate,Robbery Count,Robbery Rate,Agg Assault Count,Agg Assault Rate,Property Total Count,Property Total Rate,Burglary Count,Burglary Rate,Larceny Count,Larceny Rate,MV Theft Count,MV Theft Rate
Chemung,2018,83485,1438,1722.5,134,160.5,3,3.6,19,22.8,25,29.9,87,104.2,1304,1562,198,237.2,1073,1285.3,33,39.5
Chemung,2019,83232,1623,1950,178,213.9,1,1.2,19,22.8,45,54.1,113,135.8,1445,1736.1,238,285.9,1174,1410.5,33,39.6
Chemung,2020,82347,1503,1825.2,172,208.9,2,2.4,32,38.9,28,34,110,133.6,1331,1616.3,131,159.1,1133,1375.9,67,81.4
Chemung,2021,84162,1335,1586.2,153,181.8,8,9.5,24,28.5,19,22.6,102,121.2,1182,1404.4,136,161.6,986,1171.6,60,71.3
Chemung,2022,82835,1441,1739.6,168,202.8,1,1.2,36,43.5,15,18.1,116,140,1273,1536.8,141,170.2,1084,1308.6,48,57.9
Chenango,2000,52877,1173,2218.4,103,194.8,1,1.9,7,13.2,6,11.3,89,168.3,1070,2023.6,223,421.7,823,1556.4,24,45.4
Chenango,2001,51496,1235,2398.2,130,252.4,0,0,7,13.6,6,11.7,117,227.2,1105,2145.8,254,493.2,833,1617.6,18,35
Chenango,2002,51891,1283,2472.5,117,225.5,1,1.9,9,17.3,9,17.3,98,188.9,1166,2247,255,491.4,885,1705.5,26,50.1
Chenango,2003,51411,1228,2388.6,112,217.9,0,0,19,37,1,1.9,92,179,1116,2170.7,240,466.8,858,1668.9,18,35
Chenango,2004,51759,1096,2117.5,119,229.9,0,0,18,34.8,11,21.3,90,173.9,977,1887.6,234,452.1,723,1396.9,20,38.6
Chenango,2005,51935,1103,2123.8,104,200.3,0,0,13,25,3,5.8,88,169.4,999,1923.6,197,379.3,781,1503.8,21,40.4
Chenango,2006,51894,1108,2135.1,96,185,0,0,14,27,2,3.9,80,154.2,1012,1950.1,244,470.2,752,1449.1,16,30.8
Chenango,2007,51696,970,1876.4,47,90.9,3,5.8,18,34.8,1,1.9,25,48.4,923,1785.4,212,410.1,687,1328.9,24,46.4
Chenango,2008,51170,934,1825.3,41,80.1,2,3.9,18,35.2,3,5.9,18,35.2,893,1745.2,183,357.6,691,1350.4,19,37.1
Chenango,2009,50830,997,1961.4,53,104.3,0,0,11,21.6,7,13.8,35,68.9,944,1857.2,211,415.1,715,1406.6,18,35.4
Chenango,2010,49978,983,1966.9,54,108,0,0,16,32,4,8,34,68,929,1858.8,191,382.2,722,1444.6,16,32
Chenango,2011,50704,1072,2114.2,57,112.4,0,0,17,33.5,3,5.9,37,73,1015,2001.8,228,449.7,769,1516.6,18,35.5
Chenango,2012,50389,1023,2030.2,58,115.1,0,0,17,33.7,10,19.8,31,61.5,965,1915.1,183,363.2,757,1502.3,25,49.6
Chenango,2013,49857,926,1857.3,48,96.3,2,4,13,26.1,4,8,29,58.2,878,1761,164,328.9,702,1408,12,24.1
Chenango,2014,49375,909,1841,50,101.3,3,6.1,8,16.2,5,10.1,34,68.9,859,1739.7,177,358.5,671,1359,11,22.3
Chenango,2015,49105,849,1728.9,101,205.7,0,0,65,132.4,1,2,35,71.3,748,1523.3,141,287.1,583,1187.3,24,48.9
Chenango,2016,48229,966,2002.9,99,205.3,0,0,51,105.7,7,14.5,41,85,867,1797.7,172,356.6,685,1420.3,10,20.7
Chenango,2017,48397,715,1477.4,83,171.5,3,6.2,46,95,3,6.2,31,64.1,632,1305.9,124,256.2,497,1026.9,11,22.7
Chenango,2018,46622,713,1529.3,87,186.6,1,2.1,52,111.5,4,8.6,30,64.3,626,1342.7,109,233.8,502,1076.7,15,32.2
Chenango,2019,46931,784,1670.5,111,236.5,0,0,60,127.8,2,4.3,49,104.4,673,1434,151,321.7,504,1073.9,18,38.4
Chenango,2020,46567,785,1685.7,113,242.7,1,2.1,52,111.7,7,15,53,113.8,672,1443.1,146,313.5,501,1075.9,25,53.7
Chenango,2021,47589,774,1626.4,100,210.1,0,0,61,128.2,4,8.4,35,73.5,674,1416.3,127,266.9,518,1088.5,29,60.9
Chenango,2022,46353,790,1704.3,91,196.3,0,0,44,94.9,3,6.5,44,94.9,699,1508,134,289.1,551,1188.7,14,30.2
Clinton,2000,83139,1415,1702,239,287.5,1,1.2,14,16.8,1,1.2,223,268.2,1176,1414.5,293,352.4,863,1038,20,24.1
Clinton,2001,80041,1451,1812.8,202,252.4,0,0,17,21.2,7,8.7,178,222.4,1249,1560.5,365,456,859,1073.2,25,31.2
Clinton,2002,80656,1552,1924.2,231,286.4,2,2.5,22,27.3,12,14.9,195,241.8,1321,1637.8,296,367,998,1237.4,27,33.5
Clinton,2003,81207,1599,1969,167,205.6,0,0,30,36.9,5,6.2,132,162.5,1432,1763.4,429,528.3,961,1183.4,42,51.7
Clinton,2004,81523,1588,1947.9,187,229.4,0,0,27,33.1,9,11,151,185.2,1401,1718.5,424,520.1,941,1154.3,36,44.2
Clinton,2005,81992,2011,2452.7,173,211,2,2.4,24,29.3,16,19.5,131,159.8,1838,2241.7,451,550.1,1361,1659.9,26,31.7
Clinton,2006,82267,1805,2194.1,128,155.6,2,2.4,26,31.6,6,7.3,94,114.3,1677,2038.5,463,562.8,1180,1434.4,34,41.3
Clinton,2007,82260,2015,2449.6,221,268.7,1,1.2,21,25.5,10,12.2,189,229.8,1794,2180.9,411,499.6,1339,1627.8,44,53.5
Clinton,2008,82475,1819,2205.5,142,172.2,1,1.2,30,36.4,6,7.3,105,127.3,1677,2033.3,353,428,1287,1560.5,37,44.9
Clinton,2009,82153,1698,2066.9,133,161.9,1,1.2,19,23.1,12,14.6,101,122.9,1565,1905,389,473.5,1142,1390.1,34,41.4
Clinton,2010,80874,1830,2262.8,87,107.6,3,3.7,21,26,11,13.6,52,64.3,1743,2155.2,323,399.4,1382,1708.8,38,47
Clinton,2011,82497,1690,2048.6,74,89.7,1,1.2,16,19.4,6,7.3,51,61.8,1616,1958.9,306,370.9,1284,1556.4,26,31.5
Clinton,2012,82387,1685,2045.2,90,109.2,0,0,15,18.2,7,8.5,68,82.5,1595,1936,274,332.6,1283,1557.3,38,46.1
Clinton,2013,81595,1666,2041.8,111,136,3,3.7,21,25.7,9,11,78,95.6,1555,1905.8,262,321.1,1254,1536.9,39,47.8
Clinton,2014,81604,1308,1602.9,68,83.3,3,3.7,19,23.3,5,6.1,41,50.2,1240,1519.5,197,241.4,1020,1249.9,23,28.2
Clinton,2015,81364,1251,1537.5,115,141.3,0,0,59,72.5,6,7.4,50,61.5,1136,1396.2,172,211.4,940,1155.3,24,29.5
Clinton,2016,80553,1395,1731.8,135,167.6,0,0,67,83.2,4,5,64,79.5,1260,1564.2,201,249.5,1040,1291.1,19,23.6
Clinton,2017,81093,1215,1498.3,135,166.5,0,0,66,81.4,8,9.9,61,75.2,1080,1331.8,171,210.9,886,1092.6,23,28.4
Clinton,2018,79308,1160,1462.7,174,219.4,2,2.5,87,109.7,9,11.3,76,95.8,986,1243.3,139,175.3,818,1031.4,29,36.6
Clinton,2019,80080,1173,1464.8,128,159.8,1,1.2,63,78.7,4,5,60,74.9,1045,1304.9,128,159.8,897,1120.1,20,25
Clinton,2020,79798,1140,1428.6,129,161.7,1,1.3,59,73.9,3,3.8,66,82.7,1011,1266.9,123,154.1,862,1080.2,26,32.6
Clinton,2021,81627,888,1087.9,109,133.5,1,1.2,49,60,2,2.5,57,69.8,779,954.3,105,128.6,645,790.2,29,35.5
Clinton,2022,80076,1138,1421.1,143,178.6,2,2.5,71,88.7,8,10,62,77.4,995,1242.6,97,121.1,849,1060.2,49,61.2
Columbia,2000,65702,1128,1716.8,146,222.2,1,1.5,4,6.1,21,32,120,182.6,982,1494.6,201,305.9,741,1127.8,40,60.9
Columbia,2001,63210,1074,1699.1,116,183.5,1,1.6,2,3.2,18,28.5,95,150.3,958,1515.6,199,314.8,730,1154.9,29,45.9
Columbia,2002,63696,1073,1684.6,114,179,0,0,6,9.4,17,26.7,91,142.9,959,1505.6,236,370.5,703,1103.7,20,31.4
Columbia,2003,63640,887,1393.8,64,100.6,0,0,7,11,11,17.3,46,72.3,823,1293.2,157,246.7,627,985.2,39,61.3
Columbia,2004,63527,1082,1703.2,74,116.5,1,1.6,6,9.4,8,12.6,59,92.9,1008,1586.7,163,256.6,807,1270.3,38,59.8
Columbia,2005,63759,1098,1722.1,89,139.6,2,3.1,6,9.4,11,17.3,70,109.8,1009,1582.5,204,320,790,1239,15,23.5
Columbia,2006,63792,1323,2073.9,125,195.9,3,4.7,16,25.1,19,29.8,87,136.4,1198,1878,281,440.5,890,1395.2,27,42.3
Columbia,2007,62763,1362,2170.1,149,237.4,1,1.6,11,17.5,17,27.1,120,191.2,1213,1932.7,291,463.6,884,1408.5,38,60.5
Columbia,2008,62256,1336,2146,137,220.1,2,3.2,6,9.6,10,16.1,119,191.1,1199,1925.9,275,441.7,903,1450.5,21,33.7
Columbia,2009,61871,1180,1907.2,113,182.6,0,0,8,12.9,6,9.7,99,160,1067,1724.6,297,480,756,1221.9,14,22.6
Columbia,2010,60786,1213,1995.5,94,154.6,1,1.6,10,16.5,8,13.2,75,123.4,1119,1840.9,237,389.9,859,1413.2,23,37.8
Columbia,2011,63380,1234,1947,96,151.5,1,1.6,5,7.9,13,20.5,77,121.5,1138,1795.5,252,397.6,870,1372.7,16,25.2
Columbia,2012,62888,1425,2265.9,100,159,0,0,16,25.4,15,23.9,69,109.7,1325,2106.9,262,416.6,1051,1671.2,12,19.1
Columbia,2013,62398,1127,1806.1,76,121.8,0,0,8,12.8,17,27.2,51,81.7,1051,1684.3,207,331.7,830,1330.2,14,22.4
Columbia,2014,62148,926,1490,47,75.6,0,0,5,8,8,12.9,34,54.7,879,1414.4,157,252.6,702,1129.6,20,32.2
Columbia,2015,61779,895,1448.7,103,166.7,3,4.9,40,64.7,9,14.6,51,82.6,792,1282,161,260.6,617,998.7,14,22.7
Columbia,2016,60806,837,1376.5,100,164.5,0,0,40,65.8,6,9.9,54,88.8,737,1212.1,134,220.4,592,973.6,11,18.1
Columbia,2017,60796,969,1593.9,133,218.8,1,1.6,39,64.1,11,18.1,82,134.9,836,1375.1,139,228.6,669,1100.4,28,46.1
Columbia,2018,59135,893,1510.1,102,172.5,1,1.7,44,74.4,0,0,57,96.4,791,1337.6,110,186,662,1119.5,19,32.1
Columbia,2019,59211,720,1216,97,163.8,2,3.4,34,57.4,7,11.8,54,91.2,623,1052.2,105,177.3,500,844.4,18,30.4
Columbia,2020,58702,725,1235.1,93,158.4,1,1.7,27,46,11,18.7,54,92,632,1076.6,95,161.8,513,873.9,24,40.9
Columbia,2021,60740,605,996,81,133.4,1,1.6,29,47.7,7,11.5,44,72.4,524,862.7,72,118.5,425,699.7,27,44.5
Columbia,2022,62474,715,1144.5,54,86.4,1,1.6,15,24,4,6.4,34,54.4,661,1058,72,115.2,566,906,23,36.8
Cortland,2000,50063,1633,3261.9,105,209.7,0,0,11,22,14,28,80,159.8,1528,3052.2,235,469.4,1252,2500.8,41,81.9
Cortland,2001,48688,1587,3259.5,101,207.4,0,0,11,22.6,8,16.4,82,168.4,1486,3052.1,222,456,1232,2530.4,32,65.7
Cortland,2002,49062,1513,3083.9,93,189.6,0,0,17,34.7,13,26.5,63,128.4,1420,2894.3,211,430.1,1171,2386.8,38,77.5
Cortland,2003,48897,1366,2793.6,95,194.3,0,0,20,40.9,19,38.9,56,114.5,1271,2599.3,197,402.9,1041,2129,33,67.5
Cortland,2004,48785,1374,2816.4,107,219.3,0,0,24,49.2,10,20.5,73,149.6,1267,2597.1,217,444.8,1009,2068.3,41,84
Cortland,2005,49076,1396,2844.6,130,264.9,0,0,28,57.1,15,30.6,87,177.3,1266,2579.7,292,595,930,1895,44,89.7
Cortland,2006,48752,1169,2397.9,112,229.7,0,0,26,53.3,10,20.5,76,155.9,1057,2168.1,194,397.9,837,1716.9,26,53.3
Cortland,2007,48336,1285,2658.5,116,240,0,0,15,31,7,14.5,94,194.5,1169,2418.5,231,477.9,904,1870.2,34,70.3
Cortland,2008,48328,1106,2288.5,112,231.7,1,2.1,17,35.2,8,16.6,86,178,994,2056.8,205,424.2,759,1570.5,30,62.1
Cortland,2009,48257,1084,2246.3,106,219.7,0,0,13,26.9,15,31.1,78,161.6,978,2026.6,227,470.4,722,1496.2,29,60.1
Cortland,2010,47401,1066,2248.9,65,137.1,0,0,10,21.1,11,23.2,44,92.8,1001,2111.8,237,500,727,1533.7,37,78.1
Cortland,2011,49558,1104,2227.7,74,149.3,0,0,19,38.3,8,16.1,47,94.8,1030,2078.4,214,431.8,799,1612.3,17,34.3
Cortland,2012,49629,1105,2226.5,64,129,1,2,11,22.2,19,38.3,33,66.5,1041,2097.6,249,501.7,772,1555.5,20,40.3
Cortland,2013,49599,1040,2096.8,50,100.8,0,0,12,24.2,8,16.1,30,60.5,990,1996,207,417.3,772,1556.5,11,22.2
Cortland,2014,48983,1056,2155.8,49,100,2,4.1,15,30.6,8,16.3,24,49,1007,2055.8,228,465.5,756,1543.4,23,47
Cortland,2015,48870,751,1536.7,51,104.4,2,4.1,16,32.7,8,16.4,25,51.2,700,1432.4,141,288.5,549,1123.4,10,20.5
Cortland,2016,48022,820,1707.6,43,89.5,1,2.1,19,39.6,2,4.2,21,43.7,777,1618,154,320.7,616,1282.7,7,14.6
Cortland,2017,47986,994,2071.4,49,102.1,0,0,28,58.4,10,20.8,11,22.9,945,1969.3,165,343.9,766,1596.3,14,29.2
Cortland,2018,46686,775,1660,58,124.2,2,4.3,25,53.5,10,21.4,21,45,717,1535.8,157,336.3,537,1150.2,23,49.3
Cortland,2019,47382,740,1561.8,87,183.6,0,0,50,105.5,6,12.7,31,65.4,653,1378.2,131,276.5,514,1084.8,8,16.9
Cortland,2020,47095,862,1830.3,97,206,1,2.1,40,84.9,5,10.6,51,108.3,765,1624.4,129,273.9,619,1314.4,17,36.1
Cortland,2021,48194,948,1967,76,157.7,1,2.1,19,39.4,6,12.4,50,103.7,872,1809.4,107,222,731,1516.8,34,70.5
Cortland,2022,46249,1167,2523.3,90,194.6,0,0,24,51.9,6,13,60,129.7,1077,2328.7,134,289.7,916,1980.6,27,58.4
Delaware,2000,48349,701,1449.9,104,215.1,0,0,1,2.1,2,4.1,101,208.9,597,1234.8,160,330.9,423,874.9,14,29
Delaware,2001,48143,812,1686.6,113,234.7,0,0,5,10.4,3,6.2,105,218.1,699,1451.9,178,369.7,505,1049,16,33.2
Delaware,2002,48513,936,1929.4,135,278.3,0,0,15,30.9,6,12.4,114,235,801,1651.1,214,441.1,560,1154.3,27,55.7
Delaware,2003,47382,937,1977.5,111,234.3,2,4.2,9,19,6,12.7,94,198.4,826,1743.3,241,508.6,574,1211.4,11,23.2
Delaware,2004,47317,844,1783.7,88,186,2,4.2,5,10.6,2,4.2,79,167,756,1597.7,226,477.6,511,1080,19,40.2
Delaware,2005,47396,747,1576.1,82,173,1,2.1,9,19,2,4.2,70,147.7,665,1403.1,194,409.3,458,966.3,13,27.4
Delaware,2006,46826,805,1719.1,78,166.6,1,2.1,6,12.8,1,2.1,70,149.5,727,1552.6,201,429.2,505,1078.5,21,44.8
Delaware,2007,45894,848,1847.7,91,198.3,1,2.2,13,28.3,3,6.5,74,161.2,757,1649.5,284,618.8,454,989.2,19,41.4
Delaware,2008,45266,738,1630.4,74,163.5,0,0,5,11,7,15.5,62,137,664,1466.9,216,477.2,433,956.6,15,33.1
Delaware,2009,45075,754,1672.8,69,153.1,0,0,10,22.2,5,11.1,54,119.8,685,1519.7,189,419.3,485,1076,11,24.4
Delaware,2010,43997,766,1741,63,143.2,2,4.5,8,18.2,3,6.8,50,113.6,703,1597.8,212,481.9,468,1063.7,23,52.3
Delaware,2011,47349,813,1717,76,160.5,1,2.1,16,33.8,8,16.9,51,107.7,737,1556.5,209,441.4,507,1070.8,21,44.4
Delaware,2012,46974,763,1624.3,63,134.1,1,2.1,11,23.4,7,14.9,44,93.7,700,1490.2,173,368.3,507,1079.3,20,42.6
Delaware,2013,46322,806,1740,56,120.9,2,4.3,7,15.1,5,10.8,42,90.7,750,1619.1,172,371.3,561,1211.1,17,36.7
Delaware,2014,45709,769,1682.4,58,126.9,0,0,7,15.3,4,8.8,47,102.8,711,1555.5,181,396,512,1120.1,18,39.4
Delaware,2015,45371,741,1633.2,80,176.3,0,0,46,101.4,6,13.2,28,61.7,661,1456.9,154,339.4,493,1086.6,14,30.9
Delaware,2016,44601,671,1504.5,98,219.7,0,0,43,96.4,5,11.2,50,112.1,573,1284.7,140,313.9,422,946.2,11,24.7
Delaware,2017,44468,520,1169.4,59,132.7,0,0,32,72,2,4.5,25,56.2,461,1036.7,103,231.6,346,778.1,12,27
Delaware,2018,42999,583,1355.8,75,174.4,1,2.3,31,72.1,3,7,40,93,508,1181.4,90,209.3,402,934.9,16,37.2
Delaware,2019,43120,550,1275.5,84,194.8,0,0,40,92.8,5,11.6,39,90.4,466,1080.7,93,215.7,359,832.6,14,32.5
Delaware,2020,42703,464,1086.6,68,159.2,1,2.3,29,67.9,1,2.3,37,86.6,396,927.3,96,224.8,280,655.7,20,46.8
Delaware,2021,44699,476,1064.9,72,161.1,0,0,27,60.4,5,11.2,40,89.5,404,903.8,119,266.2,268,599.6,17,38
Delaware,2022,44907,475,1057.7,69,153.7,3,6.7,26,57.9,1,2.2,39,86.8,406,904.1,105,233.8,284,632.4,17,37.9
Dutchess,2000,279733,6346,2268.6,609,217.7,7,2.5,46,16.4,163,58.3,393,140.5,5737,2050.9,844,301.7,4629,1654.8,264,94.4
Dutchess,2001,280666,6118,2179.8,627,223.4,7,2.5,38,13.5,168,59.9,414,147.5,5491,1956.4,829,295.4,4379,1560.2,283,100.8
Dutchess,2002,282823,5968,2110.2,696,246.1,6,2.1,47,16.6,198,70,445,157.3,5272,1864.1,881,311.5,4122,1457.4,269,95.1
Dutchess,2003,288241,6225,2159.7,786,272.7,4,1.4,59,20.5,199,69,524,181.8,5439,1887,1041,361.2,4118,1428.7,280,97.1
Dutchess,2004,291445,5310,1822,747,256.3,4,1.4,42,14.4,181,62.1,520,178.4,4563,1565.6,657,225.4,3624,1243.5,282,96.8
Dutchess,2005,293815,6023,2049.9,826,281.1,5,1.7,70,23.8,219,74.5,532,181.1,5197,1768.8,885,301.2,4053,1379.4,259,88.2
Dutchess,2006,295638,5973,2020.4,854,288.9,8,2.7,39,13.2,265,89.6,542,183.3,5119,1731.5,903,305.4,3982,1346.9,234,79.2
Dutchess,2007,296416,6421,2166.2,895,301.9,14,4.7,42,14.2,255,86,584,197,5526,1864.3,909,306.7,4354,1468.9,263,88.7
Dutchess,2008,294181,6537,2222.1,892,303.2,5,1.7,45,15.3,249,84.6,593,201.6,5645,1918.9,994,337.9,4439,1508.9,212,72.1
Dutchess,2009,294145,6095,2072.1,909,309,4,1.4,35,11.9,282,95.9,588,199.9,5186,1763.1,881,299.5,4137,1406.4,168,57.1
Dutchess,2010,291541,5937,2036.4,724,248.3,12,4.1,43,14.7,210,72,459,157.4,5213,1788.1,997,342,4063,1393.6,153,52.5
Dutchess,2011,298825,5677,1899.8,625,209.2,7,2.3,42,14.1,150,50.2,426,142.6,5052,1690.6,957,320.3,3945,1320.2,150,50.2
Dutchess,2012,299607,5900,1969.2,678,226.3,5,1.7,29,9.7,163,54.4,481,160.5,5222,1742.9,898,299.7,4168,1391.2,156,52.1
Dutchess,2013,297521,5121,1721.2,584,196.3,12,4,28,9.4,150,50.4,394,132.4,4537,1524.9,770,258.8,3629,1219.7,138,46.4
Dutchess,2014,297173,4832,1626,561,188.8,3,1,26,8.7,172,57.9,360,121.1,4271,1437.2,632,212.7,3545,1192.9,94,31.6
Dutchess,2015,295721,4519,1528.1,558,188.7,4,1.4,108,36.5,118,39.9,328,110.9,3961,1339.4,505,170.8,3345,1131.1,111,37.5
Dutchess,2016,293404,4116,1402.8,566,192.9,4,1.4,111,37.8,114,38.9,337,114.9,3550,1209.9,481,163.9,2991,1019.4,78,26.6
Dutchess,2017,294598,4096,1390.4,573,194.5,5,1.7,107,36.3,110,37.3,351,119.1,3523,1195.9,414,140.5,3027,1027.5,82,27.8
Dutchess,2018,289726,3660,1263.3,540,186.4,6,2.1,113,39,104,35.9,317,109.4,3120,1076.9,352,121.5,2633,908.8,135,46.6
Dutchess,2019,291611,3548,1216.7,567,194.4,5,1.7,104,35.7,108,37,350,120,2981,1022.3,285,97.7,2570,881.3,126,43.2
Dutchess,2020,291964,3734,1278.9,579,198.3,9,3.1,93,31.9,88,30.1,389,133.2,3155,1080.6,246,84.3,2760,945.3,149,51
Dutchess,2021,300499,3369,1121.1,550,183,5,1.7,107,35.6,66,22,372,123.8,2819,938.1,232,77.2,2404,800,183,60.9
Dutchess,2022,300736,3693,1228,604,200.8,9,3,101,33.6,66,21.9,428,142.3,3089,1027.1,227,75.5,2730,907.8,132,43.9
Erie,2000,965641,35471,3673.3,4545,470.7,42,4.3,234,24.2,1773,183.6,2496,258.5,30926,3202.6,6233,645.5,21216,2197.1,3477,360.1
Erie,2001,952014,35182,3695.5,4572,480.2,69,7.2,304,31.9,1810,190.1,2389,250.9,30610,3215.3,6057,636.2,21117,2218.1,3436,360.9
Erie,2002,959333,32269,3363.7,4635,483.1,45,4.7,265,27.6,1873,195.2,2452,255.6,27634,2880.5,5698,594,18912,1971.4,3024,315.2
Erie,2003,946656,34622,3657.3,4843,511.6,68,7.2,281,29.7,1896,200.3,2598,274.4,29779,3145.7,5981,631.8,20486,2164,3312,349.9
Erie,2004,943107,33304,3531.3,4715,499.9,57,6,304,32.2,1692,179.4,2662,282.3,28589,3031.4,5785,613.4,19954,2115.8,2850,302.2
Erie,2005,937659,34458,3674.9,5017,535.1,59,6.3,273,29.1,1963,209.4,2722,290.3,29441,3139.8,6267,668.4,20242,2158.8,2932,312.7
Erie,2006,933195,32581,3491.3,5015,537.4,81,8.7,263,28.2,1976,211.7,2695,288.8,27566,2953.9,6688,716.7,18286,1959.5,2592,277.8
Erie,2007,914914,33249,3634.1,4541,496.3,57,6.2,264,28.9,1823,199.3,2397,262,28708,3137.8,6486,708.9,19451,2126,2771,302.9
Erie,2008,908651,33375,3673,4735,521.1,39,4.3,248,27.3,1789,196.9,2659,292.6,28640,3151.9,6206,683,20072,2209,2362,259.9
Erie,2009,905273,32656,3607.3,4915,542.9,66,7.3,212,23.4,1919,212,2718,300.2,27741,3064.4,5993,662,19730,2179.5,2018,222.9
Erie,2010,895158,32568,3638.2,4528,505.8,62,6.9,234,26.1,1684,188.1,2548,284.6,28040,3132.4,6534,729.9,19672,2197.6,1834,204.9
Erie,2011,923171,31411,3402.5,4201,455.1,40,4.3,195,21.1,1715,185.8,2251,243.8,27210,2947.4,6477,701.6,19196,2079.4,1537,166.5
Erie,2012,922983,31468,3409.4,4227,458,50,5.4,211,22.9,1604,173.8,2362,255.9,27241,2951.4,6026,652.9,19734,2138.1,1481,160.5
Erie,2013,920162,29295,3183.7,4089,444.4,55,6,209,22.7,1501,163.1,2324,252.6,25206,2739.3,5222,567.5,18729,2035.4,1255,136.4
Erie,2014,921558,28413,3083.1,3932,426.7,66,7.2,173,18.8,1497,162.4,2196,238.3,24481,2656.5,4638,503.3,18540,2011.8,1303,141.4
Erie,2015,922022,26091,2829.8,3788,410.8,46,5,296,32.1,1302,141.2,2144,232.5,22303,2418.9,4306,467,16695,1810.7,1302,141.2
Erie,2016,917172,25816,2814.7,3792,413.4,51,5.6,305,33.3,1288,140.4,2148,234.2,22024,2401.3,4152,452.7,16692,1819.9,1180,128.7
Erie,2017,923447,23369,2530.6,3463,375,46,5,251,27.2,1111,120.3,2055,222.5,19906,2155.6,3753,406.4,15013,1625.8,1140,123.5
Erie,2018,909076,22899,2518.9,3529,388.2,58,6.4,304,33.4,1120,123.2,2047,225.2,19370,2130.7,3490,383.9,14713,1618.5,1167,128.4
Erie,2019,914740,20949,2290.2,3388,370.4,59,6.4,245,26.8,1002,109.5,2082,227.6,17561,1919.8,2618,286.2,13914,1521.1,1029,112.5
Erie,2020,912816,21720,2379.4,3689,404.1,69,7.6,192,21,907,99.4,2521,276.2,18031,1975.3,2680,293.6,13386,1466.5,1965,215.3
Erie,2021,940988,20459,2174.2,3492,371.1,73,7.8,275,29.2,831,88.3,2313,245.8,16967,1803.1,2168,230.4,12506,1329,2293,243.7
Erie,2022,955259,22897,2396.9,3226,337.7,87,9.1,267,28,742,77.7,2130,223,19671,2059.2,2373,248.4,14718,1540.7,2580,270.1
Essex,2000,39114,767,1960.9,125,319.6,0,0,7,17.9,4,10.2,114,291.5,642,1641.4,202,516.4,424,1084,16,40.9
Essex,2001,38922,719,1847.3,58,149,1,2.6,1,2.6,3,7.7,53,136.2,661,1698.3,217,557.5,425,1091.9,19,48.8
Essex,2002,39222,672,1713.3,64,163.2,3,7.6,5,12.7,3,7.6,53,135.1,608,1550.2,198,504.8,384,979,26,66.3
Essex,2003,39001,568,1456.4,51,130.8,0,0,12,30.8,1,2.6,38,97.4,517,1325.6,188,482,312,800,17,43.6
Essex,2004,39067,470,1203.1,61,156.1,0,0,7,17.9,1,2.6,53,135.7,409,1046.9,160,409.6,239,611.8,10,25.6
Essex,2005,38957,549,1409.2,53,136,1,2.6,8,20.5,2,5.1,42,107.8,496,1273.2,130,333.7,356,913.8,10,25.7
Essex,2006,37515,552,1471.4,55,146.6,0,0,3,8,2,5.3,50,133.3,497,1324.8,147,391.8,336,895.6,14,37.3
Essex,2007,37259,540,1449.3,80,214.7,0,0,11,29.5,1,2.7,68,182.5,460,1234.6,122,327.4,317,850.8,21,56.4
Essex,2008,36790,467,1269.4,51,138.6,0,0,6,16.3,1,2.7,44,119.6,416,1130.7,104,282.7,306,831.7,6,16.3
Essex,2009,36495,520,1424.9,49,134.3,0,0,8,21.9,1,2.7,40,109.6,471,1290.6,148,405.5,311,852.2,12,32.9
Essex,2010,35964,523,1454.2,37,102.9,0,0,9,25,0,0,28,77.9,486,1351.4,157,436.5,314,873.1,15,41.7
Essex,2011,38031,617,1622.4,47,123.6,0,0,16,42.1,0,0,31,81.5,570,1498.8,183,481.2,370,972.9,17,44.7
Essex,2012,37885,517,1364.7,43,113.5,1,2.6,7,18.5,3,7.9,32,84.5,474,1251.2,130,343.1,331,873.7,13,34.3
Essex,2013,37412,449,1200.1,43,114.9,0,0,8,21.4,2,5.3,33,88.2,406,1085.2,121,323.4,266,711,19,50.8
Essex,2014,37221,341,916.1,44,118.2,0,0,10,26.9,1,2.7,33,88.7,297,797.9,90,241.8,193,518.5,14,37.6
Essex,2015,36992,382,1032.7,46,124.4,0,0,25,67.6,2,5.4,19,51.4,336,908.3,97,262.2,227,613.6,12,32.4
Essex,2016,36615,397,1084.3,58,158.4,0,0,22,60.1,2,5.5,34,92.9,339,925.9,100,273.1,231,630.9,8,21.8
Essex,2017,36491,420,1151,63,172.6,1,2.7,34,93.2,2,5.5,26,71.3,357,978.3,91,249.4,252,690.6,14,38.4
Essex,2018,35542,293,824.4,52,146.3,2,5.6,29,81.6,0,0,21,59.1,241,678.1,50,140.7,185,520.5,6,16.9
