County/Region,Year,Population,Index Total Count,Index Total Rate,Violent Total Count,Violent Total Rate,Murder Count,Murder Rate,Rape Count,Rape Rate,Robbery Count,Robbery Rate,Agg Assault Count,Agg Assault Rate,Property Total Count,Property Total Rate,Burglary Count,Burglary Rate,Larceny Count,Larceny Rate,MV Theft Count,MV Theft Rate,State,Average Value
Sullivan,2013,76673.0,1720.0,2243.3,172.0,224.3,1.0,1.3,18.0,23.5,22.0,28.7,131.0,170.9,1548.0,2019.0,484.0,631.3,1024.0,1335.5,40.0,52.2,NY,130017.73077272729
Sullivan,2014,76591.0,1646.0,2149.1,157.0,205.0,3.0,3.9,14.0,18.3,27.0,35.3,113.0,147.5,1489.0,1944.1,471.0,615.0,978.0,1276.9,40.0,52.2,NY,132625.44046363636
Sullivan,2015,75425.0,1331.0,1764.7,171.0,226.7,1.0,1.3,64.0,84.9,15.0,19.9,91.0,120.6,1160.0,1538.0,333.0,441.5,806.0,1068.6,21.0,27.8,NY,133700.62834545455
Sullivan,2016,73885.0,1229.0,1663.4,197.0,266.6,4.0,5.4,68.0,92.0,23.0,31.1,102.0,138.1,1032.0,1396.8,265.0,358.7,732.0,990.7,35.0,47.4,NY,137423.02185833332
Sullivan,2017,74545.0,1282.0,1719.8,221.0,296.5,2.0,2.7,98.0,131.5,13.0,17.4,108.0,144.9,1061.0,1423.3,263.0,352.8,763.0,1023.5,35.0,47.0,NY,141578.40927272727
Sullivan,2018,73794.0,1198.0,1623.4,195.0,264.2,1.0,1.4,65.0,88.1,20.0,27.1,109.0,147.7,1003.0,1359.2,220.0,298.1,746.0,1010.9,37.0,50.1,NY,148240.66035454546
Sullivan,2019,74843.0,1018.0,1360.2,187.0,249.9,1.0,1.3,69.0,92.2,12.0,16.0,105.0,140.3,831.0,1110.3,178.0,237.8,626.0,836.4,27.0,36.1,NY,155362.4765
Sullivan,2020,74732.0,852.0,1140.1,147.0,196.7,4.0,5.4,45.0,60.2,17.0,22.7,81.0,108.4,705.0,943.4,125.0,167.3,545.0,729.3,35.0,46.8,NY,167743.40476666667
Sullivan,2021,77612.0,932.0,1200.8,136.0,175.2,5.0,6.4,41.0,52.8,14.0,18.0,76.0,97.9,796.0,1025.6,141.0,181.7,606.0,780.8,49.0,63.1,NY,215995.7561181818
Sullivan,2022,81596.0,845.0,1035.6,143.0,175.3,4.0,4.9,42.0,51.5,18.0,22.1,79.0,96.8,702.0,860.3,108.0,132.4,547.0,670.4,47.0,57.6,NY,259631.21095454544
Tioga,2000,54454.0,507.0,931.1,34.0,62.4,0.0,0.0,7.0,12.9,4.0,7.3,23.0,42.2,473.0,868.6,122.0,224.0,316.0,580.3,35.0,64.3,NY,73014.8487725
Tioga,2001,51879.0,542.0,1044.7,31.0,59.8,0.0,0.0,6.0,11.6,5.0,9.6,20.0,38.6,511.0,985.0,131.0,252.5,353.0,680.4,27.0,52.0,NY,78392.84027363636
Tioga,2002,52278.0,610.0,1166.8,38.0,72.7,0.0,0.0,4.0,7.7,3.0,5.7,31.0,59.3,572.0,1094.2,136.0,260.1,413.0,790.0,23.0,44.0,NY,85315.52803363636
Tioga,2003,51860.0,600.0,1157.0,32.0,61.7,1.0,1.9,9.0,17.4,3.0,5.8,19.0,36.6,568.0,1095.3,137.0,264.2,404.0,779.0,27.0,52.1,NY,92527.96732909093
Tioga,2004,51846.0,546.0,1053.1,29.0,55.9,0.0,0.0,6.0,11.6,3.0,5.8,20.0,38.6,517.0,997.2,152.0,293.2,343.0,661.6,22.0,42.4,NY,102761.99678666668
Tioga,2005,51609.0,513.0,994.0,29.0,56.2,1.0,1.9,4.0,7.8,1.0,1.9,23.0,44.6,484.0,937.8,117.0,226.7,344.0,666.6,23.0,44.6,NY,115226.00724545456
Tioga,2006,51613.0,587.0,1137.3,37.0,71.7,0.0,0.0,7.0,13.6,1.0,1.9,29.0,56.2,550.0,1065.6,139.0,269.3,389.0,753.7,22.0,42.6,NY,121013.9689090909
Tioga,2007,51076.0,533.0,1043.5,35.0,68.5,0.0,0.0,4.0,7.8,2.0,3.9,29.0,56.8,498.0,975.0,118.0,231.0,355.0,695.0,25.0,48.9,NY,121434.75899090907
Tioga,2008,50281.0,580.0,1153.5,36.0,71.6,0.0,0.0,9.0,17.9,1.0,2.0,26.0,51.7,544.0,1081.9,123.0,244.6,402.0,799.5,19.0,37.8,NY,119280.2354083333
Tioga,2009,49986.0,555.0,1110.3,30.0,60.0,0.0,0.0,4.0,8.0,0.0,0.0,26.0,52.0,525.0,1050.3,122.0,244.1,386.0,772.2,17.0,34.0,NY,112926.94615454544
Tioga,2010,49341.0,600.0,1216.0,36.0,73.0,0.0,0.0,4.0,8.1,6.0,12.2,26.0,52.7,564.0,1143.1,135.0,273.6,418.0,847.2,11.0,22.3,NY,110456.40954545456
Tioga,2011,51355.0,591.0,1150.8,34.0,66.2,0.0,0.0,5.0,9.7,3.0,5.8,26.0,50.6,557.0,1084.6,149.0,290.1,390.0,759.4,18.0,35.1,NY,108894.56487272726
Tioga,2012,51319.0,667.0,1299.7,35.0,68.2,0.0,0.0,0.0,0.0,7.0,13.6,28.0,54.6,632.0,1231.5,151.0,294.2,466.0,908.0,15.0,29.2,NY,108482.27243333332
Tioga,2013,50342.0,650.0,1291.2,27.0,53.6,1.0,2.0,4.0,7.9,5.0,9.9,17.0,33.8,623.0,1237.5,166.0,329.7,432.0,858.1,25.0,49.7,NY,111016.1946
Tioga,2014,50124.0,468.0,933.7,27.0,53.9,0.0,0.0,5.0,10.0,2.0,4.0,20.0,39.9,441.0,879.8,113.0,225.4,314.0,626.4,14.0,27.9,NY,113276.6721909091
Tioga,2015,49485.0,460.0,929.6,54.0,109.1,1.0,2.0,23.0,46.5,6.0,12.1,24.0,48.5,406.0,820.5,82.0,165.7,305.0,616.3,19.0,38.4,NY,113379.8141
Tioga,2016,48810.0,463.0,948.6,63.0,129.1,1.0,2.0,25.0,51.2,4.0,8.2,33.0,67.6,400.0,819.5,79.0,161.9,302.0,618.7,19.0,38.9,NY,113528.08931666666
Tioga,2017,48507.0,453.0,933.9,48.0,99.0,0.0,0.0,28.0,57.7,0.0,0.0,20.0,41.2,405.0,834.9,78.0,160.8,300.0,618.5,27.0,55.7,NY,113793.20746363638
Tioga,2018,47336.0,397.0,838.7,43.0,90.8,0.0,0.0,17.0,35.9,3.0,6.3,23.0,48.6,354.0,747.8,55.0,116.2,279.0,589.4,20.0,42.3,NY,118493.18552727274
Tioga,2019,47997.0,396.0,825.1,58.0,120.8,2.0,4.2,33.0,68.8,4.0,8.3,19.0,39.6,338.0,704.2,75.0,156.3,248.0,516.7,15.0,31.3,NY,125179.3659090909
Tioga,2020,47597.0,432.0,907.6,59.0,124.0,0.0,0.0,19.0,39.9,2.0,4.2,38.0,79.8,373.0,783.7,71.0,149.2,283.0,594.6,19.0,39.9,NY,131722.4551416667
Tioga,2021,48847.0,420.0,859.8,57.0,116.7,0.0,0.0,23.0,47.1,9.0,18.4,25.0,51.2,363.0,743.1,96.0,196.5,244.0,499.5,23.0,47.1,NY,149366.89278181817
Tioga,2022,47967.0,361.0,752.6,57.0,118.8,1.0,2.1,16.0,33.4,0.0,0.0,40.0,83.4,304.0,633.8,61.0,127.2,230.0,479.5,13.0,27.1,NY,161920.23978181818
Tompkins,2000,101841.0,2558.0,2511.8,113.0,111.0,4.0,3.9,12.0,11.8,33.0,32.4,64.0,62.8,2445.0,2400.8,467.0,458.6,1952.0,1916.7,26.0,25.5,NY,87665.36172750003
Tompkins,2001,96679.0,2614.0,2703.8,121.0,125.2,5.0,5.2,29.0,30.0,31.0,32.1,56.0,57.9,2493.0,2578.6,440.0,455.1,2018.0,2087.3,35.0,36.2,NY,92290.89410454546
Tompkins,2002,97422.0,3005.0,3084.5,132.0,135.5,1.0,1.0,24.0,24.6,39.0,40.0,68.0,69.8,2873.0,2949.0,466.0,478.3,2360.0,2422.5,47.0,48.2,NY,95389.26397454548
Tompkins,2003,99376.0,2294.0,2308.4,128.0,128.8,2.0,2.0,15.0,15.1,36.0,36.2,75.0,75.5,2166.0,2179.6,401.0,403.5,1730.0,1740.9,35.0,35.2,NY,106511.39203636366
Tompkins,2004,101606.0,2263.0,2227.2,116.0,114.2,2.0,2.0,21.0,20.7,31.0,30.5,62.0,61.0,2147.0,2113.1,304.0,299.2,1799.0,1770.6,44.0,43.3,NY,118388.45354166666
Tompkins,2005,100278.0,2812.0,2804.2,147.0,146.6,0.0,0.0,21.0,20.9,39.0,38.9,87.0,86.8,2665.0,2657.6,438.0,436.8,2148.0,2142.0,79.0,78.8,NY,131432.55080909093
Tompkins,2006,100286.0,2720.0,2712.2,147.0,146.6,1.0,1.0,27.0,26.9,32.0,31.9,87.0,86.8,2573.0,2565.7,330.0,329.1,2170.0,2163.8,73.0,72.8,NY,139390.7227
Tompkins,2007,100687.0,2452.0,2435.3,116.0,115.2,0.0,0.0,18.0,17.9,29.0,28.8,69.0,68.5,2336.0,2320.1,345.0,342.6,1938.0,1924.8,53.0,52.6,NY,143292.51313636362
Tompkins,2008,101591.0,2475.0,2436.2,137.0,134.9,2.0,2.0,14.0,13.8,35.0,34.5,86.0,84.7,2338.0,2301.4,426.0,419.3,1856.0,1826.9,56.0,55.1,NY,158366.99089166668
Tompkins,2009,101616.0,2558.0,2517.3,153.0,150.6,3.0,3.0,12.0,11.8,39.0,38.4,99.0,97.4,2405.0,2366.8,373.0,367.1,1999.0,1967.2,33.0,32.5,NY,167564.29073636362
Tompkins,2010,101158.0,2505.0,2476.3,120.0,118.6,2.0,2.0,16.0,15.8,28.0,27.7,74.0,73.2,2385.0,2357.7,313.0,309.4,2028.0,2004.8,44.0,43.5,NY,171982.52815454546
Tompkins,2011,102020.0,2391.0,2343.7,91.0,89.2,1.0,1.0,10.0,9.8,23.0,22.5,57.0,55.9,2300.0,2254.5,328.0,321.5,1933.0,1894.7,39.0,38.2,NY,169553.70760909092
Tompkins,2012,102272.0,2746.0,2685.0,116.0,113.4,0.0,0.0,16.0,15.6,38.0,37.2,62.0,60.6,2630.0,2571.6,405.0,396.0,2172.0,2123.7,53.0,51.8,NY,171502.3936
Tompkins,2013,102977.0,2902.0,2818.1,109.0,105.8,1.0,1.0,13.0,12.6,29.0,28.2,66.0,64.1,2793.0,2712.3,459.0,445.7,2296.0,2229.6,38.0,36.9,NY,180028.00350909095
Tompkins,2014,104271.0,2604.0,2497.3,103.0,98.8,1.0,1.0,15.0,14.4,34.0,32.6,53.0,50.8,2501.0,2398.6,484.0,464.2,1981.0,1899.9,36.0,34.5,NY,187236.7856636364
Tompkins,2015,105240.0,2296.0,2181.7,147.0,139.7,0.0,0.0,55.0,52.3,32.0,30.4,60.0,57.0,2149.0,2042.0,324.0,307.9,1788.0,1699.0,37.0,35.2,NY,196669.4258363636
Tompkins,2016,104871.0,1957.0,1866.1,160.0,152.6,2.0,1.9,61.0,58.2,21.0,20.0,76.0,72.5,1797.0,1713.5,253.0,241.2,1507.0,1437.0,37.0,35.3,NY,202934.57634166663
Tompkins,2017,105637.0,1967.0,1862.0,147.0,139.2,1.0,0.9,64.0,60.6,34.0,32.2,48.0,45.4,1820.0,1722.9,193.0,182.7,1593.0,1508.0,34.0,32.2,NY,212692.19005454544
Tompkins,2018,103272.0,1920.0,1859.2,160.0,154.9,0.0,0.0,63.0,61.0,36.0,34.9,61.0,59.1,1760.0,1704.2,196.0,189.8,1534.0,1485.4,30.0,29.0,NY,219003.33358181815
Tompkins,2019,102363.0,1867.0,1823.9,132.0,129.0,2.0,2.0,54.0,52.8,19.0,18.6,57.0,55.7,1735.0,1694.9,192.0,187.6,1511.0,1476.1,32.0,31.3,NY,220077.86779090905
Tompkins,2020,101580.0,2135.0,2101.8,170.0,167.4,0.0,0.0,47.0,46.3,40.0,39.4,83.0,81.7,1965.0,1934.4,235.0,231.3,1687.0,1660.8,43.0,42.3,NY,228942.41395
Tompkins,2021,103627.0,2225.0,2147.1,219.0,211.3,5.0,4.8,56.0,54.0,25.0,24.1,133.0,128.3,2006.0,1935.8,220.0,212.3,1711.0,1651.1,75.0,72.4,NY,254681.03820000004
Tompkins,2022,105711.0,2408.0,2277.9,183.0,173.1,2.0,1.9,37.0,35.0,29.0,27.4,115.0,108.8,2225.0,2104.8,324.0,306.5,1851.0,1751.0,50.0,47.3,NY,287043.32745454554
Ulster,2000,174463.0,3963.0,2271.5,401.0,229.8,1.0,0.6,23.0,13.2,55.0,31.5,322.0,184.6,3562.0,2041.7,694.0,397.8,2679.0,1535.6,189.0,108.3,NY,119257.2931
Ulster,2001,178076.0,3500.0,1965.5,359.0,201.6,3.0,1.7,18.0,10.1,43.0,24.1,295.0,165.7,3141.0,1763.9,562.0,315.6,2415.0,1356.2,164.0,92.1,NY,131522.6040090909
Ulster,2002,179445.0,4106.0,2288.2,525.0,292.6,1.0,0.6,26.0,14.5,93.0,51.8,405.0,225.7,3581.0,1995.6,724.0,403.5,2696.0,1502.4,161.0,89.7,NY,146735.6296818182
Ulster,2003,180292.0,4026.0,2233.0,582.0,322.8,4.0,2.2,36.0,20.0,107.0,59.3,435.0,241.3,3444.0,1910.2,679.0,376.6,2552.0,1415.5,213.0,118.1,NY,167129.8704
Ulster,2004,181460.0,3905.0,2152.0,467.0,257.4,5.0,2.8,36.0,19.8,94.0,51.8,332.0,183.0,3438.0,1894.6,575.0,316.9,2737.0,1508.3,126.0,69.4,NY,195015.9568416667
Ulster,2005,182039.0,4062.0,2231.4,558.0,306.5,3.0,1.6,65.0,35.7,105.0,57.7,385.0,211.5,3504.0,1924.9,566.0,310.9,2772.0,1522.8,166.0,91.2,NY,228703.889
Ulster,2006,183182.0,3919.0,2139.4,512.0,279.5,5.0,2.7,50.0,27.3,76.0,41.5,381.0,208.0,3407.0,1859.9,697.0,380.5,2556.0,1395.3,154.0,84.1,NY,249586.5734
Ulster,2007,182932.0,3473.0,1898.5,455.0,248.7,3.0,1.6,41.0,22.4,66.0,36.1,345.0,188.6,3018.0,1649.8,630.0,344.4,2259.0,1234.9,129.0,70.5,NY,246760.75619090907
Ulster,2008,182305.0,3670.0,2013.1,459.0,251.8,6.0,3.3,51.0,28.0,71.0,38.9,331.0,181.6,3211.0,1761.3,823.0,451.4,2291.0,1256.7,97.0,53.2,NY,243244.11825000003
Ulster,2009,182041.0,3898.0,2141.3,445.0,244.5,1.0,0.5,27.0,14.8,98.0,53.8,319.0,175.2,3453.0,1896.8,709.0,389.5,2627.0,1443.1,117.0,64.3,NY,221441.0504
Ulster,2010,179764.0,3840.0,2136.1,408.0,227.0,2.0,1.1,31.0,17.2,63.0,35.0,312.0,173.6,3432.0,1909.2,707.0,393.3,2617.0,1455.8,108.0,60.1,NY,217459.82204545452
Ulster,2011,183313.0,3772.0,2057.7,335.0,182.7,2.0,1.1,43.0,23.5,65.0,35.5,225.0,122.7,3437.0,1874.9,752.0,410.2,2597.0,1416.7,88.0,48.0,NY,202867.4728636364
Ulster,2012,183433.0,3943.0,2149.6,279.0,152.1,1.0,0.5,31.0,16.9,38.0,20.7,209.0,113.9,3664.0,1997.5,732.0,399.1,2853.0,1555.3,79.0,43.1,NY,189625.3193333333
Ulster,2013,181804.0,3582.0,1970.3,294.0,161.7,3.0,1.7,31.0,17.1,52.0,28.6,208.0,114.4,3288.0,1808.5,593.0,326.2,2640.0,1452.1,55.0,30.3,NY,185837.29018181816
Ulster,2014,180937.0,3262.0,1802.8,293.0,161.9,5.0,2.8,50.0,27.6,49.0,27.1,189.0,104.5,2969.0,1640.9,558.0,308.4,2367.0,1308.2,44.0,24.3,NY,189414.56524545452
Ulster,2015,179613.0,3011.0,1676.4,304.0,169.3,0.0,0.0,96.0,53.4,41.0,22.8,167.0,93.0,2707.0,1507.1,421.0,234.4,2214.0,1232.7,72.0,40.1,NY,192162.9857
Ulster,2016,178502.0,2644.0,1481.2,297.0,166.4,4.0,2.2,75.0,42.0,36.0,20.2,182.0,102.0,2347.0,1314.8,396.0,221.8,1886.0,1056.6,65.0,36.4,NY,196404.9876083333
Ulster,2017,179106.0,2572.0,1436.0,289.0,161.4,2.0,1.1,64.0,35.7,40.0,22.3,183.0,102.2,2283.0,1274.7,312.0,174.2,1904.0,1063.1,67.0,37.4,NY,205727.10206363632
Ulster,2018,175637.0,2262.0,1287.9,283.0,161.1,5.0,2.8,94.0,53.5,22.0,12.5,162.0,92.2,1979.0,1126.8,289.0,164.5,1609.0,916.1,81.0,46.1,NY,219441.13569090908
Ulster,2019,177151.0,2115.0,1193.9,258.0,145.6,4.0,2.3,74.0,41.8,19.0,10.7,161.0,90.9,1857.0,1048.3,242.0,136.6,1547.0,873.3,68.0,38.4,NY,229167.6528090909
Ulster,2020,175918.0,1925.0,1094.3,228.0,129.6,7.0,4.0,65.0,36.9,24.0,13.6,132.0,75.0,1697.0,964.7,219.0,124.5,1408.0,800.4,70.0,39.8,NY,247195.3135
Ulster,2021,181879.0,1753.0,963.8,245.0,134.7,2.0,1.1,69.0,37.9,27.0,14.8,147.0,80.8,1508.0,829.1,123.0,67.6,1301.0,715.3,84.0,46.2,NY,311734.43763636367
Ulster,2022,185611.0,1727.0,930.4,202.0,108.8,2.0,1.1,42.0,22.6,22.0,11.9,136.0,73.3,1525.0,821.6,130.0,70.0,1314.0,707.9,81.0,43.6,NY,355844.32266363635
Warren,2000,64074.0,1774.0,2768.7,110.0,171.7,0.0,0.0,15.0,23.4,8.0,12.5,87.0,135.8,1664.0,2597.0,280.0,437.0,1335.0,2083.5,49.0,76.5,NY,97781.50230583332
Warren,2001,63419.0,1772.0,2794.1,101.0,159.3,0.0,0.0,17.0,26.8,14.0,22.1,70.0,110.4,1671.0,2634.9,331.0,521.9,1291.0,2035.7,49.0,77.3,NY,105321.23720909092
Warren,2002,63907.0,1892.0,2960.6,122.0,190.9,1.0,1.6,19.0,29.7,9.0,14.1,93.0,145.5,1770.0,2769.6,304.0,475.7,1429.0,2236.1,37.0,57.9,NY,115165.45938181816
Warren,2003,64015.0,1600.0,2499.4,135.0,210.9,1.0,1.6,25.0,39.1,10.0,15.6,99.0,154.7,1465.0,2288.5,248.0,387.4,1183.0,1848.0,34.0,53.1,NY,122483.82157272728
Warren,2004,64840.0,1457.0,2247.1,98.0,151.1,0.0,0.0,15.0,23.1,7.0,10.8,76.0,117.2,1359.0,2095.9,176.0,271.4,1154.0,1779.8,29.0,44.7,NY,133880.8759166667
Warren,2005,65240.0,1566.0,2400.4,89.0,136.4,3.0,4.6,11.0,16.9,12.0,18.4,63.0,96.6,1477.0,2263.9,246.0,377.1,1206.0,1848.6,25.0,38.3,NY,153956.4407363636
Warren,2006,65724.0,1817.0,2764.6,112.0,170.4,1.0,1.5,23.0,35.0,14.0,21.3,74.0,112.6,1705.0,2594.2,304.0,462.5,1366.0,2078.4,35.0,53.3,NY,184185.50372727276
Warren,2007,66304.0,1629.0,2456.9,109.0,164.4,2.0,3.0,18.0,27.1,9.0,13.6,80.0,120.7,1520.0,2292.5,217.0,327.3,1271.0,1916.9,32.0,48.3,NY,186487.61737272728
Warren,2008,66478.0,1614.0,2427.9,111.0,167.0,0.0,0.0,20.0,30.1,9.0,13.5,82.0,123.3,1503.0,2260.9,166.0,249.7,1320.0,1985.6,17.0,25.6,NY,192755.1953166667
Warren,2009,66247.0,1444.0,2179.7,77.0,116.2,0.0,0.0,6.0,9.1,7.0,10.6,64.0,96.6,1367.0,2063.5,173.0,261.1,1169.0,1764.6,25.0,37.7,NY,185687.3493909091
Warren,2010,65549.0,1297.0,1978.7,99.0,151.0,0.0,0.0,17.0,25.9,9.0,13.7,73.0,111.4,1198.0,1827.6,192.0,292.9,991.0,1511.8,15.0,22.9,NY,183341.01451818185
Warren,2011,66002.0,1494.0,2263.6,107.0,162.1,3.0,4.5,19.0,28.8,12.0,18.2,73.0,110.6,1387.0,2101.5,226.0,342.4,1135.0,1719.6,26.0,39.4,NY,181587.12742727276
Warren,2012,66186.0,1430.0,2160.6,125.0,188.9,3.0,4.5,18.0,27.2,9.0,13.6,95.0,143.5,1305.0,1971.7,173.0,261.4,1106.0,1671.0,26.0,39.3,NY,181649.75943333333
Warren,2013,65566.0,1297.0,1978.2,53.0,80.8,1.0,1.5,10.0,15.3,7.0,10.7,35.0,53.4,1244.0,1897.3,158.0,241.0,1073.0,1636.5,13.0,19.8,NY,187300.6540181818
Warren,2014,65353.0,1209.0,1850.0,40.0,61.2,0.0,0.0,9.0,13.8,6.0,9.2,25.0,38.3,1169.0,1788.7,156.0,238.7,998.0,1527.1,15.0,23.0,NY,189851.7602090909
Warren,2015,64672.0,1090.0,1685.4,108.0,167.0,1.0,1.5,51.0,78.9,11.0,17.0,45.0,69.6,982.0,1518.4,121.0,187.1,845.0,1306.6,16.0,24.7,NY,192646.1791909091
Warren,2016,64064.0,1201.0,1874.7,112.0,174.8,2.0,3.1,41.0,64.0,9.0,14.0,60.0,93.7,1089.0,1699.9,132.0,206.0,944.0,1473.5,13.0,20.3,NY,197441.93614166664
Warren,2017,64530.0,1079.0,1672.1,107.0,165.8,3.0,4.6,44.0,68.2,10.0,15.5,50.0,77.5,972.0,1506.3,131.0,203.0,818.0,1267.6,23.0,35.6,NY,203710.8216909091
Warren,2018,63165.0,953.0,1508.7,96.0,152.0,1.0,1.6,50.0,79.2,7.0,11.1,38.0,60.2,857.0,1356.8,70.0,110.8,772.0,1222.2,15.0,23.7,NY,210125.0261090909
Warren,2019,63740.0,730.0,1145.3,84.0,131.8,0.0,0.0,42.0,65.9,5.0,7.8,37.0,58.0,646.0,1013.5,79.0,123.9,540.0,847.2,27.0,42.4,NY,214868.79568181816
Warren,2020,63351.0,743.0,1172.8,77.0,121.5,0.0,0.0,50.0,78.9,2.0,3.2,25.0,39.5,666.0,1051.3,79.0,124.7,573.0,904.5,14.0,22.1,NY,225112.54133333333
Warren,2021,65227.0,920.0,1410.5,65.0,99.7,0.0,0.0,42.0,64.4,4.0,6.1,19.0,29.1,855.0,1310.8,71.0,108.9,759.0,1163.6,25.0,38.3,NY,260240.28714545452
Warren,2022,66092.0,994.0,1504.0,91.0,137.7,0.0,0.0,54.0,81.7,8.0,12.1,29.0,43.9,903.0,1366.3,85.0,128.6,795.0,1202.9,23.0,34.8,NY,293863.6964272728
Washington,2000,62718.0,1111.0,1771.4,206.0,328.5,0.0,0.0,9.0,14.3,3.0,4.8,194.0,309.3,905.0,1443.0,248.0,395.4,632.0,1007.7,25.0,39.9,NY,
Washington,2001,61154.0,960.0,1569.8,195.0,318.9,2.0,3.3,5.0,8.2,2.0,3.3,186.0,304.2,765.0,1250.9,182.0,297.6,555.0,907.5,28.0,45.8,NY,
Washington,2002,61624.0,1123.0,1822.3,213.0,345.6,1.0,1.6,19.0,30.8,1.0,1.6,192.0,311.6,910.0,1476.7,200.0,324.5,685.0,1111.6,25.0,40.6,NY,
Washington,2003,61299.0,1016.0,1657.4,185.0,301.8,0.0,0.0,11.0,17.9,7.0,11.4,167.0,272.4,831.0,1355.7,204.0,332.8,608.0,991.9,19.0,31.0,NY,
Washington,2004,61991.0,774.0,1248.6,86.0,138.7,0.0,0.0,14.0,22.6,5.0,8.1,67.0,108.1,688.0,1109.8,143.0,230.7,527.0,850.1,18.0,29.0,NY,
Washington,2005,62897.0,909.0,1445.2,97.0,154.2,1.0,1.6,19.0,30.2,5.0,7.9,72.0,114.5,812.0,1291.0,179.0,284.6,595.0,946.0,38.0,60.4,NY,
Washington,2006,63193.0,1073.0,1698.0,96.0,151.9,3.0,4.7,16.0,25.3,0.0,0.0,77.0,121.8,977.0,1546.1,281.0,444.7,658.0,1041.3,38.0,60.1,NY,
Washington,2007,63536.0,1003.0,1578.6,128.0,201.5,3.0,4.7,24.0,37.8,3.0,4.7,98.0,154.2,875.0,1377.2,160.0,251.8,678.0,1067.1,37.0,58.2,NY,
Washington,2008,62944.0,911.0,1447.3,119.0,189.1,2.0,3.2,21.0,33.4,6.0,9.5,90.0,143.0,792.0,1258.3,187.0,297.1,581.0,923.0,24.0,38.1,NY,
Washington,2009,62991.0,769.0,1220.8,60.0,95.3,0.0,0.0,9.0,14.3,4.0,6.4,47.0,74.6,709.0,1125.6,164.0,260.4,515.0,817.6,30.0,47.6,NY,
Washington,2010,62227.0,884.0,1420.6,93.0,149.5,0.0,0.0,17.0,27.3,6.0,9.6,70.0,112.5,791.0,1271.2,225.0,361.6,537.0,863.0,29.0,46.6,NY,
Washington,2011,63500.0,866.0,1363.8,96.0,151.2,3.0,4.7,15.0,23.6,6.0,9.4,72.0,113.4,770.0,1212.6,186.0,292.9,567.0,892.9,17.0,26.8,NY,
Washington,2012,63506.0,970.0,1527.4,78.0,122.8,7.0,11.0,11.0,17.3,7.0,11.0,53.0,83.5,892.0,1404.6,236.0,371.6,624.0,982.6,32.0,50.4,NY,
Washington,2013,62893.0,882.0,1402.4,71.0,112.9,1.0,1.6,5.0,8.0,6.0,9.5,59.0,93.8,811.0,1289.5,187.0,297.3,601.0,955.6,23.0,36.6,NY,
Washington,2014,63134.0,685.0,1085.0,60.0,95.0,0.0,0.0,9.0,14.3,3.0,4.8,48.0,76.0,625.0,990.0,118.0,186.9,488.0,773.0,19.0,30.1,NY,
Washington,2015,62016.0,614.0,990.1,91.0,146.7,1.0,1.6,28.0,45.1,1.0,1.6,61.0,98.4,523.0,843.3,95.0,153.2,414.0,667.6,14.0,22.6,NY,
Washington,2016,61610.0,595.0,965.8,97.0,157.4,0.0,0.0,52.0,84.4,5.0,8.1,40.0,64.9,498.0,808.3,102.0,165.6,383.0,621.7,13.0,21.1,NY,
Washington,2017,61690.0,541.0,877.0,91.0,147.5,2.0,3.2,41.0,66.5,5.0,8.1,43.0,69.7,450.0,729.5,83.0,134.5,350.0,567.4,17.0,27.6,NY,
Washington,2018,60229.0,460.0,763.8,83.0,137.8,1.0,1.7,40.0,66.4,6.0,10.0,36.0,59.8,377.0,625.9,74.0,122.9,287.0,476.5,16.0,26.6,NY,
Washington,2019,60599.0,344.0,567.7,82.0,135.3,0.0,0.0,56.0,92.4,3.0,5.0,23.0,38.0,262.0,432.4,52.0,85.8,204.0,336.6,6.0,9.9,NY,
Washington,2020,60583.0,372.0,614.0,89.0,146.9,0.0,0.0,47.0,77.6,5.0,8.3,37.0,61.1,283.0,467.1,49.0,80.9,211.0,348.3,23.0,38.0,NY,
Washington,2021,61913.0,346.0,558.8,70.0,113.1,1.0,1.6,34.0,54.9,5.0,8.1,30.0,48.5,276.0,445.8,36.0,58.1,222.0,358.6,18.0,29.1,NY,
Washington,2022,61228.0,439.0,717.0,89.0,145.4,1.0,1.6,40.0,65.3,4.0,6.5,44.0,71.9,350.0,571.6,51.0,83.3,277.0,452.4,22.0,35.9,NY,
Wayne,2000,99615.0,2151.0,2159.3,121.0,121.5,2.0,2.0,12.0,12.0,13.0,13.1,94.0,94.4,2030.0,2037.8,383.0,384.5,1580.0,1586.1,67.0,67.3,NY,98984.85830583332
Wayne,2001,93938.0,2113.0,2249.4,139.0,148.0,2.0,2.1,24.0,25.5,18.0,19.2,95.0,101.1,1974.0,2101.4,404.0,430.1,1486.0,1581.9,84.0,89.4,NY,108172.29291818185
Wayne,2002,94660.0,2020.0,2134.0,135.0,142.6,2.0,2.1,15.0,15.8,21.0,22.2,97.0,102.5,1885.0,1991.3,357.0,377.1,1481.0,1564.5,47.0,49.7,NY,106091.63750909091
Wayne,2003,94238.0,2255.0,2392.9,145.0,153.9,1.0,1.1,22.0,23.3,18.0,19.1,104.0,110.4,2110.0,2239.0,472.0,500.9,1574.0,1670.2,64.0,67.9,NY,106181.84910909088
Wayne,2004,93909.0,2182.0,2323.5,197.0,209.8,4.0,4.3,46.0,49.0,15.0,16.0,132.0,140.6,1985.0,2113.7,430.0,457.9,1489.0,1585.6,66.0,70.3,NY,108635.6299
